Player,PlayerData
anthony-gordon,"{'Attacking': {'Crossing': '75', '+2': '77', 'Heading accuracy': '49', 'Volleys': '57'}, 'Skills': {'+1': '81', 'Curve': '76', 'FK Accuracy': '75', 'Long passing': '66', 'Ball control': '78'}, 'Movement': {'Acceleration': '88', 'Sprint speed': '91', '+2': '74', 'Balance': '65'}, 'Power': {'Shot power': '74', 'Jumping': '68', '+1': '79', 'Strength': '56', 'Long shots': '72'}, 'Mentality': {'Aggression': '65', 'Interceptions': '35', '+2': '69', '+3': '73', 'Penalties': '65'}, 'Defending': {'+3': '40', 'Standing tackle': '44', 'Sliding tackle': '39'}, 'Goalkeeping': {'GK Diving': '5', 'GK Handling': '6', 'GK Kicking': '14', 'GK Positioning': '7', 'GK Reflexes': '8'}}"
callum-wilson,"{'Attacking': {'Crossing': '61', 'Finishing': '86', 'Heading accuracy': '79', 'Short passing': '73', 'Volleys': '78'}, 'Skills': {'Dribbling': '77', 'Curve': '63', 'FK Accuracy': '52', 'Long passing': '62', 'Ball control': '82'}, 'Movement': {'Acceleration': '78', 'Sprint speed': '82', 'Agility': '75', 'Reactions': '85', 'Balance': '72'}, 'Power': {'Shot power': '80', 'Jumping': '87', 'Stamina': '73', 'Strength': '77', 'Long shots': '74'}, 'Mentality': {'Aggression': '74', 'Interceptions': '40', 'Att. Position': '87', 'Vision': '70', 'Penalties': '87', 'Composure': '80'}, 'Defending': {'Defensive awareness': '39', 'Standing tackle': '40', 'Sliding tackle': '27'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '15', 'GK Kicking': '8', 'GK Positioning': '10', 'GK Reflexes': '6'}}"
elliot-anderson,"{'Attacking': {'Crossing': '62', 'Finishing': '66', 'Heading accuracy': '70', 'Short passing': '76', 'Volleys': '59'}, 'Skills': {'Dribbling': '77', 'Curve': '65', 'FK Accuracy': '49', 'Long passing': '68', 'Ball control': '76'}, 'Movement': {'Acceleration': '77', 'Sprint speed': '70', 'Agility': '80', 'Reactions': '70', 'Balance': '83'}, 'Power': {'Shot power': '68', 'Jumping': '82', 'Stamina': '73', 'Strength': '75', 'Long shots': '64'}, 'Mentality': {'Aggression': '76', 'Interceptions': '64', 'Att. Position': '68', 'Vision': '77', 'Penalties': '60', 'Composure': '76'}, 'Defending': {'Defensive awareness': '59', 'Standing tackle': '66', 'Sliding tackle': '58'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '12', 'GK Kicking': '5', 'GK Positioning': '10', 'GK Reflexes': '7'}}"
lewis-miley,"{'Attacking': {'Crossing': '54', 'Finishing': '59', 'Heading accuracy': '54', 'Short passing': '69', 'Volleys': '52'}, 'Skills': {'Dribbling': '70', 'Curve': '60', 'FK Accuracy': '54', 'Long passing': '64', 'Ball control': '68'}, 'Movement': {'Acceleration': '65', 'Sprint speed': '58', '+5': '65', 'Reactions': '65', 'Balance': '70'}, 'Power': {'Shot power': '63', 'Jumping': '64', 'Stamina': '56', 'Strength': '68', 'Long shots': '57'}, 'Mentality': {'Aggression': '42', 'Interceptions': '59', 'Att. Position': '56', 'Vision': '68', 'Penalties': '49', 'Composure': '72'}, 'Defending': {'Defensive awareness': '50', 'Standing tackle': '56', 'Sliding tackle': '48'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '7', 'GK Kicking': '10', 'GK Positioning': '12', 'GK Reflexes': '7'}}"
matt-targett,"{'Attacking': {'Crossing': '80', 'Finishing': '40', 'Heading accuracy': '60', 'Short passing': '74', 'Volleys': '40'}, 'Skills': {'Dribbling': '72', 'Curve': '77', 'FK Accuracy': '68', 'Long passing': '66', 'Ball control': '74'}, 'Movement': {'Acceleration': '67', 'Sprint speed': '65', 'Agility': '63', 'Reactions': '73', 'Balance': '63'}, 'Power': {'Shot power': '65', 'Jumping': '69', 'Stamina': '75', 'Strength': '66', 'Long shots': '44'}, 'Mentality': {'Aggression': '63', 'Interceptions': '76', 'Att. Position': '62', 'Vision': '63', 'Penalties': '51', 'Composure': '67'}, 'Defending': {'Defensive awareness': '75', 'Standing tackle': '76', 'Sliding tackle': '72'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '15', 'GK Kicking': '8', 'GK Positioning': '11', 'GK Reflexes': '14'}}"
tino-livramento,"{'Attacking': {'Crossing': '70', 'Finishing': '47', 'Heading accuracy': '56', 'Short passing': '74', 'Volleys': '41'}, 'Skills': {'Dribbling': '75', 'Curve': '66', 'FK Accuracy': '51', 'Long passing': '61', 'Ball control': '75'}, 'Movement': {'Acceleration': '76', 'Sprint speed': '79', 'Agility': '74', 'Reactions': '74', 'Balance': '76'}, 'Power': {'Shot power': '55', 'Jumping': '72', 'Stamina': '68', 'Strength': '67', 'Long shots': '46'}, 'Mentality': {'Aggression': '74', 'Interceptions': '76', 'Att. Position': '67', 'Vision': '58', 'Penalties': '41', 'Composure': '68'}, 'Defending': {'Defensive awareness': '71', 'Standing tackle': '75', 'Sliding tackle': '73'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '12', 'GK Kicking': '8', 'GK Positioning': '13', 'GK Reflexes': '13'}}"
lewis-hall,"{'Attacking': {'Crossing': '62', 'Finishing': '55', 'Heading accuracy': '54', 'Short passing': '69', 'Volleys': '49'}, 'Skills': {'Dribbling': '68', 'Curve': '57', 'FK Accuracy': '55', 'Long passing': '67', 'Ball control': '65'}, 'Movement': {'Acceleration': '71', 'Sprint speed': '61', 'Agility': '74', 'Reactions': '65', 'Balance': '76'}, 'Power': {'Shot power': '53', 'Jumping': '60', 'Stamina': '59', 'Strength': '52', 'Long shots': '54'}, 'Mentality': {'Aggression': '60', 'Interceptions': '68', 'Att. Position': '62', 'Vision': '65', 'Penalties': '55', 'Composure': '65'}, 'Defending': {'Defensive awareness': '60', 'Standing tackle': '67', 'Sliding tackle': '60'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '8', 'GK Kicking': '9', 'GK Positioning': '8', 'GK Reflexes': '14'}}"
loris-karius,"{'Attacking': {'Crossing': '14', 'Finishing': '18', 'Heading accuracy': '14', 'Short passing': '38', 'Volleys': '14'}, 'Skills': {'Dribbling': '16', 'Curve': '12', 'FK Accuracy': '14', 'Long passing': '41', 'Ball control': '23'}, 'Movement': {'Acceleration': '55', 'Sprint speed': '54', 'Agility': '51', 'Reactions': '69', 'Balance': '43'}, 'Power': {'Shot power': '54', 'Jumping': '72', 'Stamina': '36', 'Strength': '75', 'Long shots': '16'}, 'Mentality': {'Aggression': '21', 'Interceptions': '13', 'Att. Position': '8', 'Vision': '50', 'Penalties': '19', 'Composure': '60'}, 'Defending': {'Defensive awareness': '9', 'Standing tackle': '11', 'Sliding tackle': '13'}, 'Goalkeeping': {'GK Diving': '75', 'GK Handling': '66', 'GK Kicking': '72', 'GK Positioning': '70', 'GK Reflexes': '75'}}"
emil-krafth,"{'Attacking': {'Crossing': '70', 'Finishing': '56', 'Heading accuracy': '69', 'Short passing': '72', 'Volleys': '46'}, 'Skills': {'Dribbling': '69', 'Curve': '72', 'FK Accuracy': '54', 'Long passing': '73', 'Ball control': '73'}, 'Movement': {'Acceleration': '60', 'Sprint speed': '62', 'Agility': '62', 'Reactions': '74', 'Balance': '64'}, 'Power': {'Shot power': '70', 'Jumping': '73', 'Stamina': '55', 'Strength': '72', 'Long shots': '58'}, 'Mentality': {'Aggression': '69', 'Interceptions': '73', 'Att. Position': '53', 'Vision': '60', 'Penalties': '54', 'Composure': '72'}, 'Defending': {'Defensive awareness': '77', 'Standing tackle': '76', 'Sliding tackle': '74'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '13', 'GK Kicking': '15', 'GK Positioning': '14', 'GK Reflexes': '7'}}"
jacob-murphy,"{'Attacking': {'Crossing': '76', 'Finishing': '67', 'Heading accuracy': '45', 'Short passing': '71', 'Volleys': '50'}, 'Skills': {'Dribbling': '81', 'Curve': '76', 'FK Accuracy': '67', 'Long passing': '60', 'Ball control': '78'}, 'Movement': {'Acceleration': '83', 'Sprint speed': '83', 'Agility': '74', 'Reactions': '76', 'Balance': '75'}, 'Power': {'Shot power': '76', 'Jumping': '67', 'Stamina': '77', 'Strength': '61', 'Long shots': '70'}, 'Mentality': {'Aggression': '56', 'Interceptions': '65', 'Att. Position': '77', 'Vision': '74', 'Penalties': '66', 'Composure': '71'}, 'Defending': {'Defensive awareness': '61', 'Standing tackle': '65', 'Sliding tackle': '55'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '16', 'GK Kicking': '13', 'GK Positioning': '10', 'GK Reflexes': '6'}}"
harvey-barnes,"{'Attacking': {'Crossing': '72', 'Finishing': '78', 'Heading accuracy': '46', 'Short passing': '78', 'Volleys': '68'}, 'Skills': {'Dribbling': '81', 'Curve': '76', 'FK Accuracy': '69', 'Long passing': '69', 'Ball control': '82'}, 'Movement': {'Acceleration': '84', 'Sprint speed': '85', 'Agility': '78', 'Reactions': '83', 'Balance': '77'}, 'Power': {'Shot power': '82', 'Jumping': '72', 'Stamina': '74', 'Strength': '72', 'Long shots': '78'}, 'Mentality': {'Aggression': '53', 'Interceptions': '43', 'Att. Position': '81', 'Vision': '80', 'Penalties': '54', 'Composure': '77'}, 'Defending': {'Defensive awareness': '44', 'Standing tackle': '43', 'Sliding tackle': '40'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '5', 'GK Kicking': '11', 'GK Positioning': '8', 'GK Reflexes': '10'}}"
sven-botman,"{'Attacking': {'Crossing': '43', 'Finishing': '24', 'Heading accuracy': '81', 'Short passing': '79', 'Volleys': '27'}, 'Skills': {'Dribbling': '63', 'Curve': '47', 'FK Accuracy': '28', 'Long passing': '76', 'Ball control': '74'}, 'Movement': {'Acceleration': '53', 'Sprint speed': '75', 'Agility': '57', 'Reactions': '83', 'Balance': '34'}, 'Power': {'Shot power': '65', 'Jumping': '84', 'Stamina': '70', 'Strength': '90', 'Long shots': '37'}, 'Mentality': {'Aggression': '86', 'Interceptions': '82', 'Att. Position': '45', 'Vision': '59', 'Penalties': '37', 'Composure': '77'}, 'Defending': {'Defensive awareness': '85', 'Standing tackle': '84', 'Sliding tackle': '84'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '9', 'GK Kicking': '8', 'GK Positioning': '6', 'GK Reflexes': '14'}}"
joe-willock,"{'Attacking': {'Crossing': '66', 'Finishing': '74', 'Heading accuracy': '70', 'Short passing': '79', 'Volleys': '66'}, 'Skills': {'Dribbling': '84', 'Curve': '68', 'FK Accuracy': '46', 'Long passing': '74', 'Ball control': '80'}, 'Movement': {'Acceleration': '77', 'Sprint speed': '84', 'Agility': '79', 'Reactions': '78', 'Balance': '72'}, 'Power': {'Shot power': '75', 'Jumping': '77', 'Stamina': '81', 'Strength': '66', 'Long shots': '68'}, 'Mentality': {'Aggression': '70', 'Interceptions': '77', 'Att. Position': '79', 'Vision': '80', 'Penalties': '62', 'Composure': '78'}, 'Defending': {'Defensive awareness': '70', 'Standing tackle': '75', 'Sliding tackle': '62'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '6', 'GK Kicking': '12', 'GK Positioning': '8', 'GK Reflexes': '9'}}"
nick-pope,"{'Attacking': {'Crossing': '11', 'Finishing': '14', 'Heading accuracy': '11', 'Short passing': '32', 'Volleys': '14'}, 'Skills': {'Dribbling': '15', 'Curve': '13', 'FK Accuracy': '12', 'Long passing': '52', 'Ball control': '25'}, 'Movement': {'Acceleration': '50', 'Sprint speed': '47', 'Agility': '36', 'Reactions': '80', 'Balance': '42'}, 'Power': {'Shot power': '56', 'Jumping': '71', 'Stamina': '37', 'Strength': '75', 'Long shots': '15'}, 'Mentality': {'Aggression': '36', 'Interceptions': '23', 'Att. Position': '13', 'Vision': '50', 'Penalties': '22', 'Composure': '63'}, 'Defending': {'Defensive awareness': '19', 'Standing tackle': '15', 'Sliding tackle': '14'}, 'Goalkeeping': {'GK Diving': '82', 'GK Handling': '83', 'GK Kicking': '75', 'GK Positioning': '84', 'GK Reflexes': '86'}}"
paul-dummett,"{'Attacking': {'Crossing': '63', 'Finishing': '41', 'Heading accuracy': '71', 'Short passing': '70', 'Volleys': '33'}, 'Skills': {'Dribbling': '65', 'Curve': '54', 'FK Accuracy': '52', 'Long passing': '68', 'Ball control': '70'}, 'Movement': {'Acceleration': '56', 'Sprint speed': '53', 'Agility': '55', 'Reactions': '72', 'Balance': '70'}, 'Power': {'Shot power': '42', 'Jumping': '73', 'Stamina': '55', 'Strength': '70', 'Long shots': '35'}, 'Mentality': {'Aggression': '72', 'Interceptions': '75', 'Att. Position': '56', 'Vision': '52', 'Penalties': '43', 'Composure': '64'}, 'Defending': {'Defensive awareness': '75', 'Standing tackle': '75', 'Sliding tackle': '77'}, 'Goalkeeping': {'GK Diving': '15', 'GK Handling': '11', 'GK Kicking': '13', 'GK Positioning': '11', 'GK Reflexes': '13'}}"
matt-ritchie,"{'Attacking': {'Crossing': '77', 'Finishing': '66', 'Heading accuracy': '39', 'Short passing': '74', 'Volleys': '75'}, 'Skills': {'Dribbling': '75', 'Curve': '78', 'FK Accuracy': '69', 'Long passing': '72', 'Ball control': '75'}, 'Movement': {'Acceleration': '62', 'Sprint speed': '54', 'Agility': '65', 'Reactions': '71', 'Balance': '77'}, 'Power': {'Shot power': '76', 'Jumping': '54', 'Stamina': '52', 'Strength': '60', 'Long shots': '75'}, 'Mentality': {'Aggression': '82', 'Interceptions': '70', 'Att. Position': '73', 'Vision': '73', 'Penalties': '72', 'Composure': '73'}, 'Defending': {'Defensive awareness': '68', 'Standing tackle': '73', 'Sliding tackle': '67'}, 'Goalkeeping': {'GK Diving': '15', 'GK Handling': '8', 'GK Kicking': '11', 'GK Positioning': '14', 'GK Reflexes': '13'}}"
javier-manquillo-gaitan,"{'Attacking': {'Crossing': '74', 'Finishing': '32', 'Heading accuracy': '63', 'Short passing': '71', 'Volleys': '37'}, 'Skills': {'Dribbling': '72', 'Curve': '72', 'FK Accuracy': '46', 'Long passing': '62', 'Ball control': '74'}, 'Movement': {'Acceleration': '64', 'Sprint speed': '62', 'Agility': '66', 'Reactions': '69', 'Balance': '67'}, 'Power': {'Shot power': '69', 'Jumping': '67', 'Stamina': '55', 'Strength': '61', 'Long shots': '44'}, 'Mentality': {'Aggression': '68', 'Interceptions': '74', 'Att. Position': '67', 'Vision': '41', 'Penalties': '46', 'Composure': '64'}, 'Defending': {'Defensive awareness': '73', 'Standing tackle': '75', 'Sliding tackle': '74'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '7', 'GK Kicking': '14', 'GK Positioning': '12', 'GK Reflexes': '13'}}"
alex-murphy,"{'Attacking': {'Crossing': '59', 'Finishing': '29', 'Heading accuracy': '59', 'Short passing': '57', 'Volleys': '32'}, 'Skills': {'Dribbling': '52', 'Curve': '49', 'FK Accuracy': '35', 'Long passing': '52', 'Ball control': '56'}, 'Movement': {'Acceleration': '60', 'Sprint speed': '70', 'Agility': '59', 'Reactions': '58', 'Balance': '59'}, 'Power': {'Shot power': '47', 'Jumping': '70', 'Stamina': '53', 'Strength': '75', 'Long shots': '28'}, 'Mentality': {'Aggression': '68', 'Interceptions': '60', 'Att. Position': '41', 'Vision': '44', 'Penalties': '42', 'Composure': '56'}, 'Defending': {'Defensive awareness': '62', 'Standing tackle': '63', 'Sliding tackle': '62'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '7', 'GK Kicking': '10', 'GK Positioning': '11', 'GK Reflexes': '7'}}"
mark-gillespie,"{'Attacking': {'Crossing': '13', 'Finishing': '16', 'Heading accuracy': '11', 'Short passing': '34', 'Volleys': '12'}, 'Skills': {'Dribbling': '17', 'Curve': '12', 'FK Accuracy': '15', 'Long passing': '35', 'Ball control': '29'}, 'Movement': {'Acceleration': '34', 'Sprint speed': '35', 'Agility': '30', 'Reactions': '56', 'Balance': '40'}, 'Power': {'Shot power': '47', 'Jumping': '57', 'Stamina': '20', 'Strength': '64', 'Long shots': '12'}, 'Mentality': {'Aggression': '26', 'Interceptions': '20', 'Att. Position': '11', 'Vision': '42', 'Penalties': '19', 'Composure': '48'}, 'Defending': {'Defensive awareness': '12', 'Standing tackle': '11', 'Sliding tackle': '19'}, 'Goalkeeping': {'GK Diving': '65', 'GK Handling': '63', 'GK Kicking': '62', 'GK Positioning': '64', 'GK Reflexes': '67'}}"
jamie-miley,"{'Attacking': {'Crossing': '46', 'Finishing': '36', 'Heading accuracy': '52', 'Short passing': '62', 'Volleys': '43'}, 'Skills': {'Dribbling': '60', 'Curve': '45', 'FK Accuracy': '49', 'Long passing': '60', 'Ball control': '60'}, 'Movement': {'Acceleration': '56', 'Sprint speed': '57', 'Agility': '57', 'Reactions': '55', 'Balance': '74'}, 'Power': {'Shot power': '55', 'Jumping': '51', 'Stamina': '45', 'Strength': '53', 'Long shots': '40'}, 'Mentality': {'Aggression': '60', 'Interceptions': '54', 'Att. Position': '39', 'Vision': '56', 'Penalties': '57', 'Composure': '50'}, 'Defending': {'Defensive awareness': '52', 'Standing tackle': '57', 'Sliding tackle': '54'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '8', 'GK Kicking': '12', 'GK Positioning': '9', 'GK Reflexes': '10'}}"
ben-parkinson,"{'Attacking': {'Crossing': '52', 'Finishing': '59', 'Heading accuracy': '44', 'Short passing': '50', 'Volleys': '56'}, 'Skills': {'Dribbling': '58', 'Curve': '53', 'FK Accuracy': '45', 'Long passing': '43', 'Ball control': '57'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '75', 'Agility': '63', 'Reactions': '43', 'Balance': '74'}, 'Power': {'Shot power': '60', 'Jumping': '58', 'Stamina': '49', 'Strength': '62', 'Long shots': '53'}, 'Mentality': {'Aggression': '37', 'Interceptions': '26', 'Att. Position': '57', 'Vision': '53', 'Penalties': '48', 'Composure': '56'}, 'Defending': {'Defensive awareness': '33', 'Standing tackle': '29', 'Sliding tackle': '28'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '6', 'GK Kicking': '7', 'GK Positioning': '15', 'GK Reflexes': '13'}}"
amadou-diallo,"{'Attacking': {'Crossing': '52', 'Finishing': '50', 'Heading accuracy': '35', 'Short passing': '52', 'Volleys': '49'}, 'Skills': {'Dribbling': '58', 'Curve': '53', 'FK Accuracy': '56', 'Long passing': '40', 'Ball control': '56'}, 'Movement': {'Acceleration': '77', 'Sprint speed': '69', 'Agility': '76', 'Reactions': '48', 'Balance': '83'}, 'Power': {'Shot power': '60', 'Jumping': '42', 'Stamina': '51', 'Strength': '39', 'Long shots': '55'}, 'Mentality': {'Aggression': '45', 'Interceptions': '27', 'Att. Position': '54', 'Vision': '49', 'Penalties': '56', 'Composure': '55'}, 'Defending': {'Defensive awareness': '27', 'Standing tackle': '21', 'Sliding tackle': '20'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '14', 'GK Kicking': '13', 'GK Positioning': '14', 'GK Reflexes': '15'}}"
