Player,PlayerData
yoane-wissa,"{'Attacking': {'Crossing': '71', 'Finishing': '79', 'Heading accuracy': '65', 'Short passing': '74', 'Volleys': '73'}, 'Skills': {'Dribbling': '78', 'Curve': '56', 'FK Accuracy': '53', 'Long passing': '60', 'Ball control': '78'}, 'Movement': {'Acceleration': '83', 'Sprint speed': '87', 'Agility': '82', 'Reactions': '70', 'Balance': '73'}, 'Power': {'Shot power': '75', 'Jumping': '78', 'Stamina': '76', 'Strength': '68', 'Long shots': '75'}, 'Mentality': {'Aggression': '66', 'Interceptions': '31', 'Att. Position': '78', 'Vision': '70', 'Penalties': '71', 'Composure': '73'}, 'Defending': {'Defensive awareness': '25', 'Standing tackle': '23', 'Sliding tackle': '18'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '7', 'GK Kicking': '6', 'GK Positioning': '8', 'GK Reflexes': '15'}}"
keane-lewis-potter,"{'Attacking': {'Crossing': '68', 'Finishing': '68', 'Heading accuracy': '64', 'Short passing': '64', 'Volleys': '57'}, 'Skills': {'Dribbling': '76', 'Curve': '64', 'FK Accuracy': '61', 'Long passing': '54', 'Ball control': '73'}, 'Movement': {'Acceleration': '81', 'Sprint speed': '73', 'Agility': '84', 'Reactions': '67', 'Balance': '82'}, 'Power': {'Shot power': '68', 'Jumping': '73', 'Stamina': '71', 'Strength': '55', 'Long shots': '67'}, 'Mentality': {'Aggression': '65', 'Interceptions': '34', 'Att. Position': '71', 'Vision': '69', 'Penalties': '58', 'Composure': '64'}, 'Defending': {'Defensive awareness': '36', 'Standing tackle': '30', 'Sliding tackle': '32'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '12', 'GK Kicking': '9', 'GK Positioning': '14', 'GK Reflexes': '13'}}"
mikkel-damsgaard,"{'Attacking': {'Crossing': '62', 'Finishing': '70', 'Heading accuracy': '51', 'Short passing': '73', 'Volleys': '48'}, 'Skills': {'Dribbling': '78', 'Curve': '66', 'FK Accuracy': '82', 'Long passing': '70', 'Ball control': '80'}, 'Movement': {'Acceleration': '85', 'Sprint speed': '78', 'Agility': '82', 'Reactions': '68', 'Balance': '86'}, 'Power': {'Shot power': '71', 'Jumping': '71', 'Stamina': '65', 'Strength': '62', 'Long shots': '73'}, 'Mentality': {'Aggression': '69', 'Interceptions': '48', 'Att. Position': '72', 'Vision': '76', 'Penalties': '47', 'Composure': '74'}, 'Defending': {'Defensive awareness': '54', 'Standing tackle': '64', 'Sliding tackle': '50'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '10', 'GK Kicking': '14', 'GK Positioning': '11', 'GK Reflexes': '7'}}"
shandon-baptiste,"{'Attacking': {'Crossing': '65', 'Finishing': '56', 'Heading accuracy': '61', 'Short passing': '72', 'Volleys': '58'}, 'Skills': {'Dribbling': '77', 'Curve': '51', 'FK Accuracy': '41', 'Long passing': '66', 'Ball control': '74'}, 'Movement': {'Acceleration': '71', 'Sprint speed': '70', 'Agility': '72', 'Reactions': '70', 'Balance': '79'}, 'Power': {'Shot power': '60', 'Jumping': '73', 'Stamina': '66', 'Strength': '69', 'Long shots': '60'}, 'Mentality': {'Aggression': '70', 'Interceptions': '70', 'Att. Position': '69', 'Vision': '71', 'Penalties': '41', 'Composure': '74'}, 'Defending': {'Defensive awareness': '70', 'Standing tackle': '68', 'Sliding tackle': '66'}, 'Goalkeeping': {'GK Diving': '5', 'GK Handling': '13', 'GK Kicking': '10', 'GK Positioning': '15', 'GK Reflexes': '14'}}"
saman-ghoddos,"{'Attacking': {'Crossing': '67', 'Finishing': '68', 'Heading accuracy': '64', 'Short passing': '71', 'Volleys': '68'}, 'Skills': {'Dribbling': '66', 'Curve': '65', 'FK Accuracy': '72', 'Long passing': '62', 'Ball control': '71'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '54', 'Agility': '67', 'Reactions': '66', 'Balance': '72'}, 'Power': {'Shot power': '78', 'Jumping': '69', 'Stamina': '61', 'Strength': '67', 'Long shots': '72'}, 'Mentality': {'Aggression': '65', 'Interceptions': '46', 'Att. Position': '68', 'Vision': '70', 'Penalties': '62', 'Composure': '72'}, 'Defending': {'Defensive awareness': '54', 'Standing tackle': '52', 'Sliding tackle': '44'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '11', 'GK Kicking': '6', 'GK Positioning': '13', 'GK Reflexes': '9'}}"
mathias-jorgensen,"{'Attacking': {'Crossing': '47', 'Finishing': '34', 'Heading accuracy': '71', 'Short passing': '68', 'Volleys': '40'}, 'Skills': {'Dribbling': '50', 'Curve': '35', 'FK Accuracy': '26', 'Long passing': '64', 'Ball control': '64'}, 'Movement': {'Acceleration': '47', 'Sprint speed': '57', 'Agility': '55', 'Reactions': '67', 'Balance': '60'}, 'Power': {'Shot power': '62', 'Jumping': '76', 'Stamina': '65', 'Strength': '83', 'Long shots': '30'}, 'Mentality': {'Aggression': '84', 'Interceptions': '73', 'Att. Position': '43', 'Vision': '62', 'Penalties': '27', 'Composure': '67'}, 'Defending': {'Defensive awareness': '76', 'Standing tackle': '75', 'Sliding tackle': '70'}, 'Goalkeeping': {'GK Diving': '16', 'GK Handling': '9', 'GK Kicking': '9', 'GK Positioning': '14', 'GK Reflexes': '13'}}"
mads-roerslev,"{'Attacking': {'Crossing': '74', 'Finishing': '44', 'Heading accuracy': '45', 'Short passing': '66', 'Volleys': '37'}, 'Skills': {'Dribbling': '66', 'Curve': '53', 'FK Accuracy': '35', 'Long passing': '66', 'Ball control': '68'}, 'Movement': {'Acceleration': '68', 'Sprint speed': '70', 'Agility': '69', 'Reactions': '68', 'Balance': '68'}, 'Power': {'Shot power': '51', 'Jumping': '62', 'Stamina': '76', 'Strength': '68', 'Long shots': '40'}, 'Mentality': {'Aggression': '64', 'Interceptions': '65', 'Att. Position': '60', 'Vision': '66', 'Penalties': '35', 'Composure': '67'}, 'Defending': {'Defensive awareness': '70', 'Standing tackle': '67', 'Sliding tackle': '63'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '12', 'GK Kicking': '14', 'GK Positioning': '8', 'GK Reflexes': '12'}}"
thomas-strakosha,"{'Attacking': {'Crossing': '18', 'Finishing': '18', 'Heading accuracy': '11', 'Short passing': '26', 'Volleys': '11'}, 'Skills': {'Dribbling': '14', 'Curve': '14', 'FK Accuracy': '12', 'Long passing': '22', 'Ball control': '15'}, 'Movement': {'Acceleration': '41', 'Sprint speed': '46', 'Agility': '45', 'Reactions': '76', 'Balance': '47'}, 'Power': {'Shot power': '54', 'Jumping': '62', 'Stamina': '23', 'Strength': '66', 'Long shots': '20'}, 'Mentality': {'Aggression': '20', 'Interceptions': '24', 'Att. Position': '18', 'Vision': '49', 'Penalties': '21', 'Composure': '61'}, 'Defending': {'Defensive awareness': '20', 'Standing tackle': '18', 'Sliding tackle': '12'}, 'Goalkeeping': {'GK Diving': '74', 'GK Handling': '73', 'GK Kicking': '72', 'GK Positioning': '71', 'GK Reflexes': '75'}}"
yehor-yarmoliuk,"{'Attacking': {'Crossing': '62', 'Finishing': '64', 'Heading accuracy': '41', 'Short passing': '70', 'Volleys': '52'}, 'Skills': {'Dribbling': '72', 'Curve': '53', 'FK Accuracy': '63', 'Long passing': '65', 'Ball control': '70'}, 'Movement': {'Acceleration': '69', 'Sprint speed': '66', 'Agility': '62', 'Reactions': '53', 'Balance': '69'}, 'Power': {'Shot power': '64', 'Jumping': '56', 'Stamina': '58', 'Strength': '62', 'Long shots': '41'}, 'Mentality': {'Aggression': '69', 'Interceptions': '31', 'Att. Position': '64', 'Vision': '69', 'Penalties': '60', 'Composure': '67'}, 'Defending': {'Defensive awareness': '49', 'Standing tackle': '55', 'Sliding tackle': '52'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '9', 'GK Kicking': '5', 'GK Positioning': '9', 'GK Reflexes': '8'}}"
michael-olakigbe,"{'Attacking': {'Crossing': '52', 'Finishing': '61', 'Heading accuracy': '53', 'Short passing': '53', 'Volleys': '41'}, 'Skills': {'Dribbling': '66', 'Curve': '38', 'FK Accuracy': '41', 'Long passing': '48', 'Ball control': '64'}, 'Movement': {'Acceleration': '78', 'Sprint speed': '74', 'Agility': '63', 'Reactions': '56', 'Balance': '63'}, 'Power': {'Shot power': '64', 'Jumping': '70', 'Stamina': '63', 'Strength': '64', 'Long shots': '60'}, 'Mentality': {'Aggression': '56', 'Interceptions': '29', 'Att. Position': '58', 'Vision': '53', 'Penalties': '54', 'Composure': '54'}, 'Defending': {'Defensive awareness': '32', 'Standing tackle': '33', 'Sliding tackle': '31'}, 'Goalkeeping': {'GK Diving': '5', 'GK Handling': '5', 'GK Kicking': '12', 'GK Positioning': '9', 'GK Reflexes': '8'}}"
nathan-collins,"{'Attacking': {'Crossing': '50', 'Finishing': '29', 'Heading accuracy': '75', 'Short passing': '68', 'Volleys': '22'}, 'Skills': {'Dribbling': '62', 'Curve': '39', 'FK Accuracy': '25', 'Long passing': '66', 'Ball control': '66'}, 'Movement': {'Acceleration': '59', 'Sprint speed': '73', 'Agility': '46', 'Reactions': '76', 'Balance': '47'}, 'Power': {'Shot power': '46', 'Jumping': '79', 'Stamina': '72', 'Strength': '78', 'Long shots': '19'}, 'Mentality': {'Aggression': '76', 'Interceptions': '76', 'Att. Position': '24', 'Vision': '39', 'Penalties': '35', 'Composure': '74'}, 'Defending': {'Defensive awareness': '77', 'Standing tackle': '78', 'Sliding tackle': '76'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '10', 'GK Kicking': '6', 'GK Positioning': '13', 'GK Reflexes': '9'}}"
josh-dasilva,"{'Attacking': {'Crossing': '68', 'Finishing': '68', 'Heading accuracy': '50', 'Short passing': '76', 'Volleys': '57'}, 'Skills': {'Dribbling': '75', 'Curve': '71', 'FK Accuracy': '52', 'Long passing': '75', 'Ball control': '75'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '75', 'Agility': '65', 'Reactions': '74', 'Balance': '72'}, 'Power': {'Shot power': '80', 'Jumping': '71', 'Stamina': '72', 'Strength': '75', 'Long shots': '77'}, 'Mentality': {'Aggression': '74', 'Interceptions': '62', 'Att. Position': '69', 'Vision': '73', 'Penalties': '55', 'Composure': '75'}, 'Defending': {'Defensive awareness': '69', 'Standing tackle': '66', 'Sliding tackle': '65'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '13', 'GK Kicking': '8', 'GK Positioning': '10', 'GK Reflexes': '14'}}"
kevin-schade,"{'Attacking': {'Crossing': '68', 'Finishing': '68', 'Heading accuracy': '69', 'Short passing': '66', 'Volleys': '60'}, 'Skills': {'Dribbling': '74', 'Curve': '44', 'FK Accuracy': '35', 'Long passing': '41', 'Ball control': '70'}, 'Movement': {'Acceleration': '93', 'Sprint speed': '94', 'Agility': '78', 'Reactions': '65', 'Balance': '78'}, 'Power': {'Shot power': '68', 'Jumping': '82', 'Stamina': '58', 'Strength': '64', 'Long shots': '54'}, 'Mentality': {'Aggression': '68', 'Interceptions': '23', 'Att. Position': '69', 'Vision': '61', 'Penalties': '57', 'Composure': '60'}, 'Defending': {'Defensive awareness': '20', 'Standing tackle': '30', 'Sliding tackle': '23'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '11', 'GK Kicking': '8', 'GK Positioning': '9', 'GK Reflexes': '10'}}"
aaron-hickey,"{'Attacking': {'Crossing': '73', 'Finishing': '48', 'Heading accuracy': '62', 'Short passing': '76', 'Volleys': '56'}, 'Skills': {'Dribbling': '78', 'Curve': '62', 'FK Accuracy': '40', 'Long passing': '69', 'Ball control': '75'}, 'Movement': {'Acceleration': '75', 'Sprint speed': '75', 'Agility': '71', 'Reactions': '71', 'Balance': '64'}, 'Power': {'Shot power': '64', 'Jumping': '70', 'Stamina': '78', 'Strength': '59', 'Long shots': '61'}, 'Mentality': {'Aggression': '78', 'Interceptions': '69', 'Att. Position': '59', 'Vision': '67', 'Penalties': '48', 'Composure': '72'}, 'Defending': {'Defensive awareness': '75', 'Standing tackle': '76', 'Sliding tackle': '74'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '14', 'GK Kicking': '8', 'GK Positioning': '13', 'GK Reflexes': '5'}}"
rico-henry,"{'Attacking': {'Crossing': '68', 'Finishing': '40', 'Heading accuracy': '53', 'Short passing': '69', 'Volleys': '33'}, 'Skills': {'Dribbling': '71', 'Curve': '49', 'FK Accuracy': '39', 'Long passing': '57', 'Ball control': '74'}, 'Movement': {'Acceleration': '91', 'Sprint speed': '87', 'Agility': '89', 'Reactions': '76', 'Balance': '91'}, 'Power': {'Shot power': '44', 'Jumping': '75', 'Stamina': '80', 'Strength': '65', 'Long shots': '36'}, 'Mentality': {'Aggression': '78', 'Interceptions': '74', 'Att. Position': '67', 'Vision': '55', 'Penalties': '43', 'Composure': '72'}, 'Defending': {'Defensive awareness': '78', 'Standing tackle': '78', 'Sliding tackle': '75'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '12', 'GK Kicking': '12', 'GK Positioning': '6', 'GK Reflexes': '12'}}"
myles-peart-harris,"{'Attacking': {'Crossing': '63', 'Finishing': '64', 'Heading accuracy': '63', 'Short passing': '66', 'Volleys': '46'}, 'Skills': {'Dribbling': '63', 'Curve': '54', 'FK Accuracy': '55', 'Long passing': '63', 'Ball control': '64'}, 'Movement': {'Acceleration': '65', 'Sprint speed': '62', 'Agility': '64', 'Reactions': '60', 'Balance': '66'}, 'Power': {'Shot power': '61', 'Jumping': '71', 'Stamina': '81', 'Strength': '70', 'Long shots': '59'}, 'Mentality': {'Aggression': '46', 'Interceptions': '53', 'Att. Position': '60', 'Vision': '64', 'Penalties': '62', 'Composure': '59'}, 'Defending': {'Defensive awareness': '45', 'Standing tackle': '55', 'Sliding tackle': '48'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '7', 'GK Kicking': '12', 'GK Positioning': '13', 'GK Reflexes': '13'}}"
ji-soo-kim,"{'Attacking': {'Crossing': '23', 'Finishing': '21', 'Heading accuracy': '70', 'Short passing': '52', 'Volleys': '21'}, 'Skills': {'Dribbling': '28', 'Curve': '23', 'FK Accuracy': '22', 'Long passing': '60', 'Ball control': '35'}, 'Movement': {'Acceleration': '43', 'Sprint speed': '58', 'Agility': '38', 'Reactions': '50', 'Balance': '41'}, 'Power': {'Shot power': '35', 'Jumping': '71', 'Stamina': '55', 'Strength': '79', 'Long shots': '20'}, 'Mentality': {'Aggression': '62', 'Interceptions': '61', 'Att. Position': '25', 'Vision': '43', 'Penalties': '23', 'Composure': '42'}, 'Defending': {'Defensive awareness': '63', 'Standing tackle': '61', 'Sliding tackle': '58'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '7', 'GK Kicking': '7', 'GK Positioning': '9', 'GK Reflexes': '7'}}"
ethan-brierley,"{'Attacking': {'Crossing': '46', 'Finishing': '40', 'Heading accuracy': '44', 'Short passing': '66', 'Volleys': '40'}, 'Skills': {'Dribbling': '62', 'Curve': '46', 'FK Accuracy': '44', 'Long passing': '66', 'Ball control': '60'}, 'Movement': {'Acceleration': '72', 'Sprint speed': '70', 'Agility': '74', 'Reactions': '58', 'Balance': '83'}, 'Power': {'Shot power': '52', 'Jumping': '52', 'Stamina': '66', 'Strength': '51', 'Long shots': '52'}, 'Mentality': {'Aggression': '52', 'Interceptions': '56', 'Att. Position': '55', 'Vision': '61', 'Penalties': '50', 'Composure': '57'}, 'Defending': {'Defensive awareness': '54', 'Standing tackle': '53', 'Sliding tackle': '51'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '13', 'GK Kicking': '7', 'GK Positioning': '11', 'GK Reflexes': '7'}}"
ellery-balcombe,"{'Attacking': {'Crossing': '10', 'Finishing': '10', 'Heading accuracy': '12', 'Short passing': '19', 'Volleys': '17'}, 'Skills': {'Dribbling': '10', 'Curve': '12', 'FK Accuracy': '13', 'Long passing': '29', 'Ball control': '15'}, 'Movement': {'Acceleration': '39', 'Sprint speed': '39', 'Agility': '45', 'Reactions': '54', 'Balance': '61'}, 'Power': {'Shot power': '46', 'Jumping': '58', 'Stamina': '28', 'Strength': '64', 'Long shots': '13'}, 'Mentality': {'Aggression': '28', 'Interceptions': '18', 'Att. Position': '10', 'Vision': '50', 'Penalties': '16', 'Composure': '24'}, 'Defending': {'Defensive awareness': '25', 'Standing tackle': '10', 'Sliding tackle': '13'}, 'Goalkeeping': {'GK Diving': '61', 'GK Handling': '59', 'GK Kicking': '61', 'GK Positioning': '59', 'GK Reflexes': '64'}}"
charlie-goode,"{'Attacking': {'Crossing': '35', 'Finishing': '30', 'Heading accuracy': '67', 'Short passing': '59', 'Volleys': '30'}, 'Skills': {'Dribbling': '54', 'Curve': '39', 'FK Accuracy': '29', 'Long passing': '58', 'Ball control': '55'}, 'Movement': {'Acceleration': '52', 'Sprint speed': '58', 'Agility': '53', 'Reactions': '60', 'Balance': '52'}, 'Power': {'Shot power': '41', 'Jumping': '75', 'Stamina': '63', 'Strength': '82', 'Long shots': '27'}, 'Mentality': {'Aggression': '69', 'Interceptions': '66', 'Att. Position': '38', 'Vision': '48', 'Penalties': '39', 'Composure': '60'}, 'Defending': {'Defensive awareness': '67', 'Standing tackle': '66', 'Sliding tackle': '66'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '9', 'GK Kicking': '8', 'GK Positioning': '7', 'GK Reflexes': '9'}}"
nathan-young-coombes,"{'Attacking': {'Crossing': '57', 'Finishing': '65', 'Heading accuracy': '54', 'Short passing': '58', 'Volleys': '55'}, 'Skills': {'Dribbling': '60', 'Curve': '39', 'FK Accuracy': '35', 'Long passing': '40', 'Ball control': '57'}, 'Movement': {'Acceleration': '72', 'Sprint speed': '65', 'Agility': '75', 'Reactions': '61', 'Balance': '70'}, 'Power': {'Shot power': '64', 'Jumping': '60', 'Stamina': '58', 'Strength': '52', 'Long shots': '54'}, 'Mentality': {'Aggression': '50', 'Interceptions': '16', 'Att. Position': '61', 'Vision': '57', 'Penalties': '58', 'Composure': '52'}, 'Defending': {'Defensive awareness': '13', 'Standing tackle': '19', 'Sliding tackle': '15'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '12', 'GK Kicking': '10', 'GK Positioning': '15', 'GK Reflexes': '12'}}"
