Player,PlayerData
evan-ferguson,"{'Attacking': {'Crossing': '45', 'Finishing': '79', 'Heading accuracy': '71', 'Short passing': '74', 'Volleys': '50'}, 'Skills': {'Dribbling': '70', 'Curve': '64', 'FK Accuracy': '52', 'Long passing': '52', 'Ball control': '73'}, 'Movement': {'Acceleration': '70', 'Sprint speed': '74', 'Agility': '66', 'Reactions': '69', 'Balance': '66'}, 'Power': {'Shot power': '73', 'Jumping': '80', 'Stamina': '66', 'Strength': '75', 'Long shots': '72'}, 'Mentality': {'Aggression': '61', 'Interceptions': '13', 'Att. Position': '79', 'Vision': '67', 'Penalties': '67', 'Composure': '72'}, 'Defending': {'Defensive awareness': '20', 'Standing tackle': '13', 'Sliding tackle': '14'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '8', 'GK Kicking': '14', 'GK Positioning': '12', 'GK Reflexes': '11'}}"
danny-welbeck,"{'Attacking': {'Crossing': '69', 'Finishing': '76', 'Heading accuracy': '77', 'Short passing': '74', 'Volleys': '69'}, 'Skills': {'Dribbling': '76', 'Curve': '61', 'FK Accuracy': '62', 'Long passing': '64', 'Ball control': '81'}, 'Movement': {'Acceleration': '62', 'Sprint speed': '70', 'Agility': '67', 'Reactions': '73', 'Balance': '64'}, 'Power': {'Shot power': '77', 'Jumping': '80', 'Stamina': '62', 'Strength': '72', 'Long shots': '63'}, 'Mentality': {'Aggression': '75', 'Interceptions': '32', 'Att. Position': '80', 'Vision': '74', 'Penalties': '73', 'Composure': '78'}, 'Defending': {'Defensive awareness': '43', 'Standing tackle': '39', 'Sliding tackle': '33'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '10', 'GK Kicking': '6', 'GK Positioning': '12', 'GK Reflexes': '16'}}"
james-milner,"{'Attacking': {'Crossing': '82', 'Finishing': '62', 'Heading accuracy': '65', 'Short passing': '79', 'Volleys': '76'}, 'Skills': {'Dribbling': '76', 'Curve': '81', 'FK Accuracy': '75', 'Long passing': '78', 'Ball control': '79'}, 'Movement': {'Acceleration': '54', 'Sprint speed': '52', 'Agility': '62', 'Reactions': '83', 'Balance': '72'}, 'Power': {'Shot power': '82', 'Jumping': '67', 'Stamina': '75', 'Strength': '70', 'Long shots': '70'}, 'Mentality': {'Aggression': '86', 'Interceptions': '78', 'Att. Position': '71', 'Vision': '76', 'Penalties': '87', 'Composure': '81'}, 'Defending': {'Defensive awareness': '77', 'Standing tackle': '78', 'Sliding tackle': '78'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '9', 'GK Kicking': '10', 'GK Positioning': '8', 'GK Reflexes': '6'}}"
adam-lallana,"{'Attacking': {'Crossing': '74', 'Finishing': '69', 'Heading accuracy': '64', 'Short passing': '81', 'Volleys': '70'}, 'Skills': {'Dribbling': '78', 'Curve': '77', 'FK Accuracy': '66', 'Long passing': '77', 'Ball control': '80'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '51', 'Agility': '68', 'Reactions': '77', 'Balance': '73'}, 'Power': {'Shot power': '72', 'Jumping': '67', 'Stamina': '54', 'Strength': '60', 'Long shots': '69'}, 'Mentality': {'Aggression': '71', 'Interceptions': '64', 'Att. Position': '74', 'Vision': '78', 'Penalties': '70', 'Composure': '81'}, 'Defending': {'Defensive awareness': '61', 'Standing tackle': '65', 'Sliding tackle': '60'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '15', 'GK Kicking': '14', 'GK Positioning': '8', 'GK Reflexes': '11'}}"
facundo-buonanotte,"{'Attacking': {'Crossing': '56', 'Finishing': '66', 'Heading accuracy': '50', 'Short passing': '71', 'Volleys': '51'}, 'Skills': {'Dribbling': '73', 'Curve': '59', 'FK Accuracy': '61', 'Long passing': '66', 'Ball control': '74'}, 'Movement': {'Acceleration': '76', 'Sprint speed': '72', 'Agility': '67', 'Reactions': '56', 'Balance': '71'}, 'Power': {'Shot power': '60', 'Jumping': '62', 'Stamina': '59', 'Strength': '52', 'Long shots': '64'}, 'Mentality': {'Aggression': '32', 'Interceptions': '23', 'Att. Position': '68', 'Vision': '69', 'Penalties': '55', 'Composure': '58'}, 'Defending': {'Defensive awareness': '20', 'Standing tackle': '22', 'Sliding tackle': '24'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '9', 'GK Kicking': '7', 'GK Positioning': '14', 'GK Reflexes': '9'}}"
carlos-baleba,"{'Attacking': {'Crossing': '42', 'Finishing': '42', 'Heading accuracy': '62', 'Short passing': '73', 'Volleys': '43'}, 'Skills': {'Dribbling': '72', 'Curve': '53', 'FK Accuracy': '43', 'Long passing': '70', 'Ball control': '74'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '79', 'Agility': '73', 'Reactions': '69', 'Balance': '75'}, 'Power': {'Shot power': '66', 'Jumping': '77', 'Stamina': '65', 'Strength': '74', 'Long shots': '53'}, 'Mentality': {'Aggression': '65', 'Interceptions': '67', 'Att. Position': '64', 'Vision': '67', 'Penalties': '50', 'Composure': '65'}, 'Defending': {'Defensive awareness': '62', 'Standing tackle': '67', 'Sliding tackle': '66'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '6', 'GK Kicking': '8', 'GK Positioning': '14', 'GK Reflexes': '13'}}"
jan-paul-van-hecke,"{'Attacking': {'Crossing': '32', 'Finishing': '33', 'Heading accuracy': '71', 'Short passing': '72', 'Volleys': '28'}, 'Skills': {'Dribbling': '62', 'Curve': '54', 'FK Accuracy': '64', 'Long passing': '68', 'Ball control': '67'}, 'Movement': {'Acceleration': '56', 'Sprint speed': '57', 'Agility': '54', 'Reactions': '67', 'Balance': '53'}, 'Power': {'Shot power': '72', 'Jumping': '77', 'Stamina': '65', 'Strength': '78', 'Long shots': '50'}, 'Mentality': {'Aggression': '77', 'Interceptions': '73', 'Att. Position': '34', 'Vision': '45', 'Penalties': '56', 'Composure': '65'}, 'Defending': {'Defensive awareness': '75', 'Standing tackle': '75', 'Sliding tackle': '73'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '9', 'GK Kicking': '8', 'GK Positioning': '7', 'GK Reflexes': '5'}}"
bart-verbruggen,"{'Attacking': {'Crossing': '10', 'Finishing': '8', 'Heading accuracy': '15', 'Short passing': '35', 'Volleys': '6'}, 'Skills': {'Dribbling': '15', 'Curve': '11', 'FK Accuracy': '15', 'Long passing': '30', 'Ball control': '18'}, 'Movement': {'Acceleration': '57', 'Sprint speed': '55', 'Agility': '52', 'Reactions': '75', 'Balance': '45'}, 'Power': {'Shot power': '55', 'Jumping': '72', 'Stamina': '26', 'Strength': '72', 'Long shots': '7'}, 'Mentality': {'Aggression': '17', 'Interceptions': '19', 'Att. Position': '4', 'Vision': '38', 'Penalties': '21', 'Composure': '30'}, 'Defending': {'Defensive awareness': '12', 'Standing tackle': '17', 'Sliding tackle': '14'}, 'Goalkeeping': {'GK Diving': '77', 'GK Handling': '71', 'GK Kicking': '73', 'GK Positioning': '68', 'GK Reflexes': '80'}}"
igor-julio-dos-santos-de-paulo,"{'Attacking': {'Crossing': '24', 'Finishing': '22', 'Heading accuracy': '67', 'Short passing': '67', 'Volleys': '27'}, 'Skills': {'Dribbling': '44', 'Curve': '32', 'FK Accuracy': '25', 'Long passing': '52', 'Ball control': '63'}, 'Movement': {'Acceleration': '69', 'Sprint speed': '74', 'Agility': '66', 'Reactions': '60', 'Balance': '66'}, 'Power': {'Shot power': '44', 'Jumping': '82', 'Stamina': '78', 'Strength': '90', 'Long shots': '36'}, 'Mentality': {'Aggression': '84', 'Interceptions': '76', 'Att. Position': '48', 'Vision': '56', 'Penalties': '28', 'Composure': '65'}, 'Defending': {'Defensive awareness': '76', 'Standing tackle': '81', 'Sliding tackle': '77'}, 'Goalkeeping': {'GK Diving': '7', 'GK Handling': '11', 'GK Kicking': '9', 'GK Positioning': '15', 'GK Reflexes': '14'}}"
anssumane-fati,"{'Attacking': {'Crossing': '69', 'Finishing': '80', 'Heading accuracy': '66', 'Short passing': '73', 'Volleys': '69'}, 'Skills': {'Dribbling': '80', 'Curve': '75', 'FK Accuracy': '73', 'Long passing': '69', 'Ball control': '79'}, 'Movement': {'Acceleration': '91', 'Sprint speed': '87', 'Agility': '89', 'Reactions': '75', 'Balance': '83'}, 'Power': {'Shot power': '74', 'Jumping': '72', 'Stamina': '63', 'Strength': '49', 'Long shots': '72'}, 'Mentality': {'Aggression': '48', 'Interceptions': '19', 'Att. Position': '78', 'Vision': '73', 'Penalties': '74', 'Composure': '82'}, 'Defending': {'Defensive awareness': '23', 'Standing tackle': '32', 'Sliding tackle': '28'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '9', 'GK Kicking': '8', 'GK Positioning': '10', 'GK Reflexes': '7'}}"
solly-march,"{'Attacking': {'Crossing': '80', 'Finishing': '71', 'Heading accuracy': '48', 'Short passing': '78', 'Volleys': '56'}, 'Skills': {'Dribbling': '83', 'Curve': '77', 'FK Accuracy': '67', 'Long passing': '70', 'Ball control': '80'}, 'Movement': {'Acceleration': '77', 'Sprint speed': '74', 'Agility': '74', 'Reactions': '75', 'Balance': '75'}, 'Power': {'Shot power': '74', 'Jumping': '66', 'Stamina': '82', 'Strength': '61', 'Long shots': '73'}, 'Mentality': {'Aggression': '58', 'Interceptions': '69', 'Att. Position': '79', 'Vision': '77', 'Penalties': '55', 'Composure': '79'}, 'Defending': {'Defensive awareness': '70', 'Standing tackle': '68', 'Sliding tackle': '65'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '11', 'GK Kicking': '7', 'GK Positioning': '13', 'GK Reflexes': '15'}}"
pervis-estupinan,"{'Attacking': {'Crossing': '82', 'Finishing': '48', 'Heading accuracy': '75', 'Short passing': '80', 'Volleys': '38'}, 'Skills': {'Dribbling': '78', 'Curve': '65', 'FK Accuracy': '36', 'Long passing': '64', 'Ball control': '80'}, 'Movement': {'Acceleration': '80', 'Sprint speed': '78', 'Agility': '74', 'Reactions': '75', 'Balance': '73'}, 'Power': {'Shot power': '41', 'Jumping': '84', 'Stamina': '79', 'Strength': '73', 'Long shots': '42'}, 'Mentality': {'Aggression': '74', 'Interceptions': '76', 'Att. Position': '64', 'Vision': '60', 'Penalties': '69', 'Composure': '72'}, 'Defending': {'Defensive awareness': '73', 'Standing tackle': '81', 'Sliding tackle': '79'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '7', 'GK Kicking': '14', 'GK Positioning': '7', 'GK Reflexes': '7'}}"
tariq-lamptey,"{'Attacking': {'Crossing': '76', 'Finishing': '47', 'Heading accuracy': '54', 'Short passing': '72', 'Volleys': '32'}, 'Skills': {'Dribbling': '77', 'Curve': '60', 'FK Accuracy': '35', 'Long passing': '62', 'Ball control': '71'}, 'Movement': {'Acceleration': '90', 'Sprint speed': '81', 'Agility': '85', 'Reactions': '73', 'Balance': '95'}, 'Power': {'Shot power': '48', 'Jumping': '60', 'Stamina': '61', 'Strength': '35', 'Long shots': '36'}, 'Mentality': {'Aggression': '75', 'Interceptions': '71', 'Att. Position': '55', 'Vision': '59', 'Penalties': '40', 'Composure': '73'}, 'Defending': {'Defensive awareness': '70', 'Standing tackle': '73', 'Sliding tackle': '75'}, 'Goalkeeping': {'GK Diving': '15', 'GK Handling': '13', 'GK Kicking': '12', 'GK Positioning': '5', 'GK Reflexes': '13'}}"
julio-cesar-enciso,"{'Attacking': {'Crossing': '61', 'Finishing': '69', 'Heading accuracy': '39', 'Short passing': '72', 'Volleys': '48'}, 'Skills': {'Dribbling': '77', 'Curve': '54', 'FK Accuracy': '64', 'Long passing': '50', 'Ball control': '75'}, 'Movement': {'Acceleration': '79', 'Sprint speed': '73', 'Agility': '78', 'Reactions': '65', 'Balance': '79'}, 'Power': {'Shot power': '77', 'Jumping': '49', 'Stamina': '54', 'Strength': '42', 'Long shots': '76'}, 'Mentality': {'Aggression': '56', 'Interceptions': '30', 'Att. Position': '69', 'Vision': '71', 'Penalties': '63', 'Composure': '68'}, 'Defending': {'Defensive awareness': '28', 'Standing tackle': '35', 'Sliding tackle': '32'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '7', 'GK Kicking': '9', 'GK Positioning': '13', 'GK Reflexes': '11'}}"
jakub-moder,"{'Attacking': {'Crossing': '70', 'Finishing': '66', 'Heading accuracy': '60', 'Short passing': '77', 'Volleys': '53'}, 'Skills': {'Dribbling': '72', 'Curve': '70', 'FK Accuracy': '71', 'Long passing': '73', 'Ball control': '75'}, 'Movement': {'Acceleration': '62', 'Sprint speed': '66', 'Agility': '65', 'Reactions': '74', 'Balance': '61'}, 'Power': {'Shot power': '82', 'Jumping': '71', 'Stamina': '65', 'Strength': '74', 'Long shots': '74'}, 'Mentality': {'Aggression': '70', 'Interceptions': '69', 'Att. Position': '71', 'Vision': '74', 'Penalties': '67', 'Composure': '74'}, 'Defending': {'Defensive awareness': '68', 'Standing tackle': '73', 'Sliding tackle': '65'}, 'Goalkeeping': {'GK Diving': '15', 'GK Handling': '14', 'GK Kicking': '14', 'GK Positioning': '13', 'GK Reflexes': '6'}}"
jack-hinshelwood,"{'Attacking': {'Crossing': '62', 'Finishing': '60', 'Heading accuracy': '50', 'Short passing': '62', 'Volleys': '46'}, 'Skills': {'Dribbling': '56', 'Curve': '64', 'FK Accuracy': '66', 'Long passing': '64', 'Ball control': '60'}, 'Movement': {'Acceleration': '64', 'Sprint speed': '57', 'Agility': '67', 'Reactions': '56', 'Balance': '70'}, 'Power': {'Shot power': '60', 'Jumping': '69', 'Stamina': '46', 'Strength': '62', 'Long shots': '58'}, 'Mentality': {'Aggression': '63', 'Interceptions': '55', 'Att. Position': '42', 'Vision': '58', 'Penalties': '65', 'Composure': '56'}, 'Defending': {'Defensive awareness': '54', 'Standing tackle': '62', 'Sliding tackle': '58'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '8', 'GK Kicking': '13', 'GK Positioning': '5', 'GK Reflexes': '6'}}"
imari-samuels,"{'Attacking': {'Crossing': '52', 'Finishing': '23', 'Heading accuracy': '44', 'Short passing': '50', 'Volleys': '23'}, 'Skills': {'Dribbling': '59', 'Curve': '30', 'FK Accuracy': '31', 'Long passing': '36', 'Ball control': '47'}, 'Movement': {'Acceleration': '62', 'Sprint speed': '58', 'Agility': '58', 'Reactions': '54', 'Balance': '68'}, 'Power': {'Shot power': '25', 'Jumping': '49', 'Stamina': '54', 'Strength': '57', 'Long shots': '29'}, 'Mentality': {'Aggression': '53', 'Interceptions': '52', 'Att. Position': '47', 'Vision': '36', 'Penalties': '40', 'Composure': '40'}, 'Defending': {'Defensive awareness': '51', 'Standing tackle': '55', 'Sliding tackle': '54'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '7', 'GK Kicking': '7', 'GK Positioning': '7', 'GK Reflexes': '10'}}"
tom-mcgill,"{'Attacking': {'Crossing': '14', 'Finishing': '5', 'Heading accuracy': '10', 'Short passing': '16', 'Volleys': '8'}, 'Skills': {'Dribbling': '12', 'Curve': '13', 'FK Accuracy': '10', 'Long passing': '21', 'Ball control': '19'}, 'Movement': {'Acceleration': '20', 'Sprint speed': '17', 'Agility': '29', 'Reactions': '43', 'Balance': '49'}, 'Power': {'Shot power': '46', 'Jumping': '40', 'Stamina': '23', 'Strength': '46', 'Long shots': '9'}, 'Mentality': {'Aggression': '27', 'Interceptions': '13', 'Att. Position': '7', 'Vision': '30', 'Penalties': '10', 'Composure': '40'}, 'Defending': {'Defensive awareness': '10', 'Standing tackle': '12', 'Sliding tackle': '12'}, 'Goalkeeping': {'GK Diving': '60', 'GK Handling': '58', 'GK Kicking': '61', 'GK Positioning': '58', 'GK Reflexes': '60'}}"
jamie-mullins,"{'Attacking': {'Crossing': '45', 'Finishing': '56', 'Heading accuracy': '37', 'Short passing': '56', 'Volleys': '42'}, 'Skills': {'Dribbling': '64', 'Curve': '51', 'FK Accuracy': '50', 'Long passing': '47', 'Ball control': '63'}, 'Movement': {'+14': '78', '+11': '63', 'Agility': '72', 'Reactions': '55', 'Balance': '73'}, 'Power': {'Shot power': '54', '+8': '41', 'Stamina': '56', 'Strength': '32', 'Long shots': '56'}, 'Mentality': {'Aggression': '42', 'Interceptions': '21', 'Att. Position': '53', 'Vision': '53', 'Penalties': '49', 'Composure': '60'}, 'Defending': {'Defensive awareness': '30', 'Standing tackle': '28', 'Sliding tackle': '30'}, 'Goalkeeping': {'GK Diving': '5', 'GK Handling': '13', 'GK Kicking': '9', 'GK Positioning': '5', 'GK Reflexes': '6'}}"
luca-barrington,"{'Attacking': {'Crossing': '57', 'Finishing': '56', 'Heading accuracy': '50', 'Short passing': '58', 'Volleys': '55'}, 'Skills': {'Dribbling': '60', 'Curve': '53', 'FK Accuracy': '51', 'Long passing': '51', 'Ball control': '58'}, 'Movement': {'Acceleration': '76', 'Sprint speed': '71', 'Agility': '72', 'Reactions': '50', 'Balance': '63'}, 'Power': {'Shot power': '58', 'Jumping': '52', 'Stamina': '47', 'Strength': '41', 'Long shots': '51'}, 'Mentality': {'Aggression': '32', 'Interceptions': '23', 'Att. Position': '57', 'Vision': '55', 'Penalties': '56', 'Composure': '57'}, 'Defending': {'Defensive awareness': '32', 'Standing tackle': '37', 'Sliding tackle': '32'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '12', 'GK Kicking': '9', 'GK Positioning': '12', 'GK Reflexes': '13'}}"
joshua-duffus,"{'Attacking': {'Crossing': '43', 'Finishing': '53', 'Heading accuracy': '44', 'Short passing': '51', 'Volleys': '50'}, 'Skills': {'Dribbling': '58', 'Curve': '43', 'FK Accuracy': '37', 'Long passing': '46', 'Ball control': '57'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '67', 'Agility': '62', 'Reactions': '54', 'Balance': '71'}, 'Power': {'Shot power': '59', 'Jumping': '48', 'Stamina': '56', 'Strength': '49', 'Long shots': '48'}, 'Mentality': {'Aggression': '33', 'Interceptions': '22', 'Att. Position': '50', 'Vision': '53', 'Penalties': '77', 'Composure': '48'}, 'Defending': {'Defensive awareness': '37', 'Standing tackle': '46', 'Sliding tackle': '37'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '9', 'GK Kicking': '7', 'GK Positioning': '11', 'GK Reflexes': '8'}}"
ben-jackson,"{'Attacking': {'Crossing': '31', 'Finishing': '27', 'Heading accuracy': '56', 'Short passing': '48', 'Volleys': '30'}, 'Skills': {'Dribbling': '34', 'Curve': '30', 'FK Accuracy': '34', 'Long passing': '44', 'Ball control': '43'}, 'Movement': {'Acceleration': '50', 'Sprint speed': '57', 'Agility': '46', 'Reactions': '52', 'Balance': '43'}, 'Power': {'Shot power': '48', 'Jumping': '64', 'Stamina': '50', 'Strength': '72', 'Long shots': '23'}, 'Mentality': {'Aggression': '60', 'Interceptions': '55', 'Att. Position': '28', 'Vision': '39', 'Penalties': '45', 'Composure': '46'}, 'Defending': {'Defensive awareness': '57', 'Standing tackle': '58', 'Sliding tackle': '55'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '10', 'GK Kicking': '12', 'GK Positioning': '5', 'GK Reflexes': '7'}}"
