Player,PlayerData
gabriel-teodoro-martinelli-silva,"{'Attacking': {'Crossing': '79', 'Finishing': '83', 'Heading accuracy': '72', 'Short passing': '79', 'Volleys': '78'}, 'Skills': {'Dribbling': '89', 'Curve': '74', 'FK Accuracy': '68', 'Long passing': '65', 'Ball control': '84'}, 'Movement': {'Acceleration': '91', 'Sprint speed': '88', 'Agility': '87', 'Reactions': '82', 'Balance': '81'}, 'Power': {'Shot power': '77', 'Jumping': '82', 'Stamina': '82', 'Strength': '63', 'Long shots': '73'}, 'Mentality': {'Aggression': '80', 'Interceptions': '39', 'Att. Position': '82', 'Vision': '79', 'Penalties': '62', 'Composure': '79'}, 'Defending': {'Defensive awareness': '44', 'Standing tackle': '44', 'Sliding tackle': '43'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '6', 'GK Kicking': '7', 'GK Positioning': '6', 'GK Reflexes': '6'}}"
leandro-trossard,"{'Attacking': {'Crossing': '78', 'Finishing': '81', 'Heading accuracy': '65', 'Short passing': '79', 'Volleys': '78'}, 'Skills': {'Dribbling': '83', 'Curve': '83', 'FK Accuracy': '69', 'Long passing': '77', 'Ball control': '83'}, 'Movement': {'Acceleration': '88', 'Sprint speed': '75', 'Agility': '92', 'Reactions': '79', 'Balance': '85'}, 'Power': {'Shot power': '80', 'Jumping': '75', 'Stamina': '76', 'Strength': '57', 'Long shots': '79'}, 'Mentality': {'Aggression': '47', 'Interceptions': '18', 'Att. Position': '80', 'Vision': '79', 'Penalties': '75', 'Composure': '83'}, 'Defending': {'Defensive awareness': '30', 'Standing tackle': '31', 'Sliding tackle': '18'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '8', 'GK Kicking': '11', 'GK Positioning': '7', 'GK Reflexes': '7'}}"
emile-smith-rowe,"{'Attacking': {'Crossing': '74', 'Finishing': '73', 'Heading accuracy': '36', 'Short passing': '80', 'Volleys': '60'}, 'Skills': {'Dribbling': '83', 'Curve': '72', 'FK Accuracy': '58', 'Long passing': '67', 'Ball control': '81'}, 'Movement': {'Acceleration': '76', 'Sprint speed': '76', 'Agility': '80', 'Reactions': '78', 'Balance': '75'}, 'Power': {'Shot power': '70', 'Jumping': '60', 'Stamina': '72', 'Strength': '61', 'Long shots': '71'}, 'Mentality': {'Aggression': '52', 'Interceptions': '28', 'Att. Position': '80', 'Vision': '78', 'Penalties': '64', 'Composure': '78'}, 'Defending': {'Defensive awareness': '37', 'Standing tackle': '30', 'Sliding tackle': '31'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '8', 'GK Kicking': '14', 'GK Positioning': '8', 'GK Reflexes': '10'}}"
eddie-nketiah,"{'Attacking': {'Crossing': '43', 'Finishing': '79', 'Heading accuracy': '70', 'Short passing': '73', 'Volleys': '71'}, 'Skills': {'Dribbling': '79', 'Curve': '54', 'FK Accuracy': '38', 'Long passing': '49', 'Ball control': '78'}, 'Movement': {'Acceleration': '83', 'Sprint speed': '76', 'Agility': '79', 'Reactions': '78', 'Balance': '72'}, 'Power': {'Shot power': '75', 'Jumping': '79', 'Stamina': '71', 'Strength': '65', 'Long shots': '61'}, 'Mentality': {'Aggression': '58', 'Interceptions': '20', 'Att. Position': '79', 'Vision': '60', 'Penalties': '71', 'Composure': '70'}, 'Defending': {'Defensive awareness': '24', 'Standing tackle': '19', 'Sliding tackle': '15'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '10', 'GK Kicking': '11', 'GK Positioning': '9', 'GK Reflexes': '5'}}"
reiss-nelson,"{'Attacking': {'Crossing': '72', 'Finishing': '70', 'Heading accuracy': '39', 'Short passing': '74', 'Volleys': '59'}, 'Skills': {'Dribbling': '80', 'Curve': '66', 'FK Accuracy': '67', 'Long passing': '63', 'Ball control': '79'}, 'Movement': {'Acceleration': '86', 'Sprint speed': '86', 'Agility': '82', 'Reactions': '68', 'Balance': '80'}, 'Power': {'Shot power': '69', 'Jumping': '60', 'Stamina': '70', 'Strength': '53', 'Long shots': '59'}, 'Mentality': {'Aggression': '42', 'Interceptions': '42', 'Att. Position': '70', 'Vision': '73', 'Penalties': '61', 'Composure': '60'}, 'Defending': {'Defensive awareness': '31', 'Standing tackle': '37', 'Sliding tackle': '37'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '12', 'GK Kicking': '11', 'GK Positioning': '11', 'GK Reflexes': '15'}}"
luiz-frello-filho-jorge,"{'Attacking': {'Crossing': '75', 'Finishing': '65', 'Heading accuracy': '56', 'Short passing': '89', 'Volleys': '68'}, 'Skills': {'Dribbling': '79', 'Curve': '75', 'FK Accuracy': '76', 'Long passing': '88', 'Ball control': '87'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '45', 'Agility': '72', 'Reactions': '82', 'Balance': '72'}, 'Power': {'Shot power': '71', 'Jumping': '66', 'Stamina': '86', 'Strength': '66', 'Long shots': '61'}, 'Mentality': {'Aggression': '77', 'Interceptions': '80', 'Att. Position': '69', 'Vision': '84', 'Penalties': '89', 'Composure': '84'}, 'Defending': {'Defensive awareness': '71', 'Standing tackle': '80', 'Sliding tackle': '70'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '7', 'GK Kicking': '13', 'GK Positioning': '14', 'GK Reflexes': '8'}}"
jakub-kiwior,"{'Attacking': {'Crossing': '41', 'Finishing': '29', 'Heading accuracy': '71', 'Short passing': '70', 'Volleys': '32'}, 'Skills': {'Dribbling': '59', 'Curve': '33', 'FK Accuracy': '34', 'Long passing': '68', 'Ball control': '63'}, 'Movement': {'Acceleration': '61', 'Sprint speed': '72', 'Agility': '53', 'Reactions': '76', 'Balance': '53'}, 'Power': {'Shot power': '62', 'Jumping': '78', 'Stamina': '83', 'Strength': '76', 'Long shots': '28'}, 'Mentality': {'Aggression': '73', 'Interceptions': '75', 'Att. Position': '57', 'Vision': '64', 'Penalties': '39', 'Composure': '69'}, 'Defending': {'Defensive awareness': '76', 'Standing tackle': '75', 'Sliding tackle': '74'}, 'Goalkeeping': {'GK Diving': '7', 'GK Handling': '7', 'GK Kicking': '6', 'GK Positioning': '13', 'GK Reflexes': '14'}}"
aaron-ramsdale,"{'Attacking': {'Crossing': '15', 'Finishing': '14', 'Heading accuracy': '15', 'Short passing': '56', 'Volleys': '16'}, 'Skills': {'Dribbling': '18', 'Curve': '17', 'FK Accuracy': '16', 'Long passing': '57', 'Ball control': '36'}, 'Movement': {'Acceleration': '47', 'Sprint speed': '50', 'Agility': '53', 'Reactions': '83', 'Balance': '49'}, 'Power': {'Shot power': '65', 'Jumping': '65', 'Stamina': '35', 'Strength': '59', 'Long shots': '15'}, 'Mentality': {'Aggression': '35', 'Interceptions': '24', 'Att. Position': '18', 'Vision': '65', 'Penalties': '25', 'Composure': '65'}, 'Defending': {'Defensive awareness': '20', 'Standing tackle': '16', 'Sliding tackle': '15'}, 'Goalkeeping': {'GK Diving': '84', 'GK Handling': '79', 'GK Kicking': '87', 'GK Positioning': '81', 'GK Reflexes': '86'}}"
mohamed-elneny,"{'Attacking': {'Crossing': '64', 'Finishing': '57', 'Heading accuracy': '61', 'Short passing': '77', 'Volleys': '39'}, 'Skills': {'Dribbling': '68', 'Curve': '69', 'FK Accuracy': '56', 'Long passing': '75', 'Ball control': '74'}, 'Movement': {'Acceleration': '52', 'Sprint speed': '52', 'Agility': '65', 'Reactions': '74', 'Balance': '62'}, 'Power': {'Shot power': '78', 'Jumping': '65', 'Stamina': '71', 'Strength': '68', 'Long shots': '69'}, 'Mentality': {'Aggression': '73', 'Interceptions': '74', 'Att. Position': '63', 'Vision': '69', 'Penalties': '62', 'Composure': '75'}, 'Defending': {'Defensive awareness': '73', 'Standing tackle': '73', 'Sliding tackle': '72'}, 'Goalkeeping': {'GK Diving': '7', 'GK Handling': '15', 'GK Kicking': '15', 'GK Positioning': '12', 'GK Reflexes': '6'}}"
fabio-daniel-ferreira-vieira,"{'Attacking': {'Crossing': '74', 'Finishing': '69', 'Heading accuracy': '46', 'Short passing': '80', 'Volleys': '65'}, 'Skills': {'Dribbling': '79', 'Curve': '74', 'FK Accuracy': '68', 'Long passing': '76', 'Ball control': '80'}, 'Movement': {'Acceleration': '75', 'Sprint speed': '73', 'Agility': '77', 'Reactions': '72', 'Balance': '71'}, 'Power': {'Shot power': '76', 'Jumping': '57', 'Stamina': '62', 'Strength': '48', 'Long shots': '76'}, 'Mentality': {'Aggression': '51', 'Interceptions': '33', 'Att. Position': '73', 'Vision': '82', 'Penalties': '69', 'Composure': '76'}, 'Defending': {'Defensive awareness': '41', 'Standing tackle': '42', 'Sliding tackle': '35'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '5', 'GK Kicking': '15', 'GK Positioning': '13', 'GK Reflexes': '6'}}"
takehiro-tomiyasu,"{'Attacking': {'Crossing': '65', 'Finishing': '29', 'Heading accuracy': '74', 'Short passing': '75', 'Volleys': '30'}, 'Skills': {'Dribbling': '69', 'Curve': '48', 'FK Accuracy': '37', 'Long passing': '70', 'Ball control': '74'}, 'Movement': {'Acceleration': '72', 'Sprint speed': '71', 'Agility': '69', 'Reactions': '78', 'Balance': '67'}, 'Power': {'Shot power': '42', 'Jumping': '84', 'Stamina': '77', 'Strength': '80', 'Long shots': '28'}, 'Mentality': {'Aggression': '78', 'Interceptions': '78', 'Att. Position': '58', 'Vision': '63', 'Penalties': '37', 'Composure': '72'}, 'Defending': {'Defensive awareness': '81', 'Standing tackle': '81', 'Sliding tackle': '79'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '14', 'GK Kicking': '6', 'GK Positioning': '5', 'GK Reflexes': '11'}}"
thomas-partey,"{'Attacking': {'Crossing': '74', 'Finishing': '66', 'Heading accuracy': '68', 'Short passing': '86', 'Volleys': '56'}, 'Skills': {'Dribbling': '84', 'Curve': '69', 'FK Accuracy': '70', 'Long passing': '86', 'Ball control': '84'}, 'Movement': {'Acceleration': '60', 'Sprint speed': '74', 'Agility': '63', 'Reactions': '82', 'Balance': '50'}, 'Power': {'Shot power': '86', 'Jumping': '77', 'Stamina': '79', 'Strength': '84', 'Long shots': '78'}, 'Mentality': {'Aggression': '84', 'Interceptions': '82', 'Att. Position': '70', 'Vision': '85', 'Penalties': '49', 'Composure': '87'}, 'Defending': {'Defensive awareness': '82', 'Standing tackle': '85', 'Sliding tackle': '79'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '13', 'GK Kicking': '9', 'GK Positioning': '9', 'GK Reflexes': '7'}}"
jurrien-timber,"{'Attacking': {'Crossing': '60', 'Finishing': '41', 'Heading accuracy': '68', 'Short passing': '80', 'Volleys': '41'}, 'Skills': {'Dribbling': '76', 'Curve': '44', 'FK Accuracy': '31', 'Long passing': '70', 'Ball control': '78'}, 'Movement': {'Acceleration': '79', 'Sprint speed': '78', 'Agility': '73', 'Reactions': '78', 'Balance': '74'}, 'Power': {'Shot power': '58', 'Jumping': '84', 'Stamina': '82', 'Strength': '82', 'Long shots': '46'}, 'Mentality': {'Aggression': '72', 'Interceptions': '82', 'Att. Position': '66', 'Vision': '64', 'Penalties': '42', 'Composure': '85'}, 'Defending': {'Defensive awareness': '83', 'Standing tackle': '82', 'Sliding tackle': '76'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '6', 'GK Kicking': '8', 'GK Positioning': '14', 'GK Reflexes': '14'}}"
cedric-ricardo-alves-soares,"{'Attacking': {'Crossing': '72', 'Finishing': '54', 'Heading accuracy': '65', 'Short passing': '76', 'Volleys': '50'}, 'Skills': {'Dribbling': '75', 'Curve': '66', 'FK Accuracy': '64', 'Long passing': '69', 'Ball control': '76'}, 'Movement': {'Acceleration': '72', 'Sprint speed': '59', 'Agility': '69', 'Reactions': '73', 'Balance': '76'}, 'Power': {'Shot power': '76', 'Jumping': '69', 'Stamina': '61', 'Strength': '56', 'Long shots': '65'}, 'Mentality': {'Aggression': '75', 'Interceptions': '74', 'Att. Position': '69', 'Vision': '62', 'Penalties': '60', 'Composure': '69'}, 'Defending': {'Defensive awareness': '70', 'Standing tackle': '77', 'Sliding tackle': '74'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '14', 'GK Kicking': '12', 'GK Positioning': '12', 'GK Reflexes': '11'}}"
karl-hein,"{'Attacking': {'Crossing': '10', 'Finishing': '8', 'Heading accuracy': '17', 'Short passing': '25', 'Volleys': '6'}, 'Skills': {'Dribbling': '10', 'Curve': '13', 'FK Accuracy': '12', 'Long passing': '21', 'Ball control': '12'}, 'Movement': {'Acceleration': '33', 'Sprint speed': '38', 'Agility': '36', 'Reactions': '62', 'Balance': '31'}, 'Power': {'Shot power': '42', 'Jumping': '55', 'Stamina': '40', 'Strength': '57', 'Long shots': '7'}, 'Mentality': {'Aggression': '18', 'Interceptions': '12', 'Att. Position': '6', 'Vision': '32', 'Penalties': '18', 'Composure': '26'}, 'Defending': {'Defensive awareness': '9', 'Standing tackle': '16', 'Sliding tackle': '15'}, 'Goalkeeping': {'GK Diving': '61', 'GK Handling': '63', 'GK Kicking': '56', 'GK Positioning': '64', 'GK Reflexes': '66'}}"
amario-cozier-duberry,"{'Attacking': {'Crossing': '58', 'Finishing': '57', 'Heading accuracy': '38', 'Short passing': '55', 'Volleys': '60'}, 'Skills': {'Dribbling': '60', 'Curve': '53', 'FK Accuracy': '41', 'Long passing': '44', 'Ball control': '58'}, 'Movement': {'Acceleration': '72', 'Sprint speed': '63', 'Agility': '73', 'Reactions': '50', 'Balance': '74'}, 'Power': {'Shot power': '56', 'Jumping': '45', 'Stamina': '55', 'Strength': '45', 'Long shots': '45'}, 'Mentality': {'Aggression': '55', 'Interceptions': '27', 'Att. Position': '59', 'Vision': '56', 'Penalties': '55', 'Composure': '55'}, 'Defending': {'Defensive awareness': '28', 'Standing tackle': '28', 'Sliding tackle': '24'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '12', 'GK Kicking': '9', 'GK Positioning': '13', 'GK Reflexes': '7'}}"
reuell-walters,"{'Attacking': {'Crossing': '52', 'Finishing': '27', 'Heading accuracy': '55', 'Short passing': '34', 'Volleys': '29'}, 'Skills': {'Dribbling': '59', 'Curve': '44', 'FK Accuracy': '37', 'Long passing': '39', 'Ball control': '39'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '66', 'Agility': '54', 'Reactions': '60', 'Balance': '66'}, 'Power': {'Shot power': '34', 'Jumping': '61', 'Stamina': '60', 'Strength': '58', 'Long shots': '31'}, 'Mentality': {'Aggression': '62', 'Interceptions': '61', 'Att. Position': '43', 'Vision': '41', 'Penalties': '27', 'Composure': '47'}, 'Defending': {'Defensive awareness': '62', 'Standing tackle': '71', 'Sliding tackle': '69'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '13', 'GK Kicking': '7', 'GK Positioning': '9', 'GK Reflexes': '6'}}"
lino-sousa,"{'Attacking': {'Crossing': '56', 'Finishing': '33', 'Heading accuracy': '51', 'Short passing': '55', 'Volleys': '36'}, 'Skills': {'Dribbling': '57', 'Curve': '57', 'FK Accuracy': '37', 'Long passing': '49', 'Ball control': '55'}, 'Movement': {'Acceleration': '62', 'Sprint speed': '66', 'Agility': '60', 'Reactions': '52', 'Balance': '57'}, 'Power': {'Shot power': '55', 'Jumping': '58', 'Stamina': '51', 'Strength': '59', 'Long shots': '35'}, 'Mentality': {'Aggression': '45', 'Interceptions': '55', 'Att. Position': '48', 'Vision': '55', 'Penalties': '35', 'Composure': '59'}, 'Defending': {'Defensive awareness': '57', 'Standing tackle': '57', 'Sliding tackle': '58'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '8', 'GK Kicking': '7', 'GK Positioning': '10', 'GK Reflexes': '9'}}"
taylor-foran,"{'Attacking': {'Crossing': '41', 'Finishing': '28', 'Heading accuracy': '63', 'Short passing': '49', 'Volleys': '31'}, 'Skills': {'Dribbling': '32', 'Curve': '40', 'FK Accuracy': '29', 'Long passing': '48', 'Ball control': '44'}, 'Movement': {'Acceleration': '46', 'Sprint speed': '62', 'Agility': '34', 'Reactions': '54', 'Balance': '36'}, 'Power': {'Shot power': '47', 'Jumping': '69', 'Stamina': '48', 'Strength': '77', 'Long shots': '29'}, 'Mentality': {'Aggression': '68', 'Interceptions': '56', 'Att. Position': '29', 'Vision': '34', 'Penalties': '42', 'Composure': '44'}, 'Defending': {'Defensive awareness': '58', 'Standing tackle': '59', 'Sliding tackle': '53'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '9', 'GK Kicking': '12', 'GK Positioning': '5', 'GK Reflexes': '12'}}"
miguel-azeez,"{'Attacking': {'Crossing': '61', 'Finishing': '53', 'Heading accuracy': '55', 'Short passing': '66', 'Volleys': '52'}, 'Skills': {'Dribbling': '66', 'Curve': '61', 'FK Accuracy': '57', 'Long passing': '65', 'Ball control': '63'}, 'Movement': {'Acceleration': '67', 'Sprint speed': '66', 'Agility': '67', 'Reactions': '62', 'Balance': '68'}, 'Power': {'Shot power': '64', 'Jumping': '65', 'Stamina': '60', 'Strength': '62', 'Long shots': '57'}, 'Mentality': {'Aggression': '58', 'Interceptions': '56', 'Att. Position': '59', 'Vision': '63', 'Penalties': '61', 'Composure': '63'}, 'Defending': {'Defensive awareness': '58', 'Standing tackle': '59', 'Sliding tackle': '54'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '7', 'GK Kicking': '5', 'GK Positioning': '14', 'GK Reflexes': '12'}}"
myles-lewis-skelly,"{'Attacking': {'Crossing': '50', 'Finishing': '47', 'Heading accuracy': '54', 'Short passing': '61', 'Volleys': '54'}, 'Skills': {'Dribbling': '58', 'Curve': '53', 'FK Accuracy': '45', 'Long passing': '60', 'Ball control': '61'}, 'Movement': {'Acceleration': '65', 'Sprint speed': '62', 'Agility': '63', 'Reactions': '56', 'Balance': '66'}, 'Power': {'Shot power': '51', 'Jumping': '59', 'Stamina': '57', 'Strength': '59', 'Long shots': '42'}, 'Mentality': {'Aggression': '59', 'Interceptions': '50', 'Att. Position': '53', 'Vision': '59', 'Penalties': '47', 'Composure': '59'}, 'Defending': {'Defensive awareness': '48', 'Standing tackle': '53', 'Sliding tackle': '55'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '10', 'GK Kicking': '6', 'GK Positioning': '12', 'GK Reflexes': '9'}}"
charles-sagoe-jr,"{'Attacking': {'Crossing': '57', 'Finishing': '58', 'Heading accuracy': '33', 'Short passing': '55', 'Volleys': '54'}, 'Skills': {'Dribbling': '61', 'Curve': '55', 'FK Accuracy': '43', 'Long passing': '44', 'Ball control': '60'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '65', 'Agility': '62', 'Reactions': '45', 'Balance': '66'}, 'Power': {'Shot power': '59', 'Jumping': '33', 'Stamina': '48', 'Strength': '38', 'Long shots': '46'}, 'Mentality': {'Aggression': '38', 'Interceptions': '21', 'Att. Position': '48', 'Vision': '53', 'Penalties': '61', 'Composure': '51'}, 'Defending': {'Defensive awareness': '23', 'Standing tackle': '30', 'Sliding tackle': '33'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '7', 'GK Kicking': '13', 'GK Positioning': '10', 'GK Reflexes': '12'}}"
