Player,PlayerData
raul-jimenez,"{'Attacking': {'Crossing': '73', 'Finishing': '74', 'Heading accuracy': '74', 'Short passing': '78', 'Volleys': '74'}, 'Skills': {'Dribbling': '75', 'Curve': '75', 'FK Accuracy': '51', 'Long passing': '75', 'Ball control': '75'}, 'Movement': {'Acceleration': '65', 'Sprint speed': '67', 'Agility': '66', 'Reactions': '74', 'Balance': '64'}, 'Power': {'Shot power': '84', 'Jumping': '83', 'Stamina': '69', 'Strength': '82', 'Long shots': '71'}, 'Mentality': {'Aggression': '79', 'Interceptions': '52', 'Att. Position': '75', 'Vision': '75', 'Penalties': '92', 'Composure': '78'}, 'Defending': {'Defensive awareness': '43', 'Standing tackle': '38', 'Sliding tackle': '30'}, 'Goalkeeping': {'GK Diving': '7', 'GK Handling': '11', 'GK Kicking': '13', 'GK Positioning': '14', 'GK Reflexes': '10'}}"
carlos-vinicius-alves-morais,"{'Attacking': {'Crossing': '51', 'Finishing': '77', 'Heading accuracy': '70', 'Short passing': '71', 'Volleys': '73'}, 'Skills': {'Dribbling': '72', 'Curve': '65', 'FK Accuracy': '48', 'Long passing': '47', 'Ball control': '76'}, 'Movement': {'Acceleration': '65', 'Sprint speed': '75', 'Agility': '66', 'Reactions': '75', 'Balance': '44'}, 'Power': {'Shot power': '83', 'Jumping': '80', 'Stamina': '69', 'Strength': '83', 'Long shots': '68'}, 'Mentality': {'Aggression': '81', 'Interceptions': '41', 'Att. Position': '77', 'Vision': '65', 'Penalties': '71', 'Composure': '78'}, 'Defending': {'Defensive awareness': '44', 'Standing tackle': '33', 'Sliding tackle': '25'}, 'Goalkeeping': {'GK Diving': '15', 'GK Handling': '13', 'GK Kicking': '13', 'GK Positioning': '7', 'GK Reflexes': '6'}}"
bobby-de-cordova-reid,"{'Attacking': {'Crossing': '71', 'Finishing': '73', 'Heading accuracy': '66', 'Short passing': '74', 'Volleys': '75'}, 'Skills': {'Dribbling': '75', 'Curve': '65', 'FK Accuracy': '64', 'Long passing': '66', 'Ball control': '75'}, 'Movement': {'Acceleration': '78', 'Sprint speed': '72', 'Agility': '86', 'Reactions': '77', 'Balance': '86'}, 'Power': {'Shot power': '69', 'Jumping': '74', 'Stamina': '83', 'Strength': '60', 'Long shots': '71'}, 'Mentality': {'Aggression': '54', 'Interceptions': '59', 'Att. Position': '77', 'Vision': '73', 'Penalties': '70', 'Composure': '70'}, 'Defending': {'Defensive awareness': '59', 'Standing tackle': '59', 'Sliding tackle': '55'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '12', 'GK Kicking': '13', 'GK Positioning': '8', 'GK Reflexes': '10'}}"
harrison-reed,"{'Attacking': {'Crossing': '73', 'Finishing': '59', 'Heading accuracy': '51', 'Short passing': '74', 'Volleys': '40'}, 'Skills': {'Dribbling': '69', 'Curve': '65', 'FK Accuracy': '61', 'Long passing': '72', 'Ball control': '72'}, 'Movement': {'Acceleration': '75', 'Sprint speed': '62', 'Agility': '74', 'Reactions': '75', 'Balance': '80'}, 'Power': {'Shot power': '67', 'Jumping': '69', 'Stamina': '82', 'Strength': '69', 'Long shots': '63'}, 'Mentality': {'Aggression': '82', 'Interceptions': '77', 'Att. Position': '67', 'Vision': '71', 'Penalties': '49', 'Composure': '72'}, 'Defending': {'Defensive awareness': '74', 'Standing tackle': '75', 'Sliding tackle': '72'}, 'Goalkeeping': {'GK Diving': '7', 'GK Handling': '12', 'GK Kicking': '14', 'GK Positioning': '10', 'GK Reflexes': '11'}}"
tom-cairney,"{'Attacking': {'Crossing': '77', 'Finishing': '70', 'Heading accuracy': '58', 'Short passing': '78', 'Volleys': '72'}, 'Skills': {'Dribbling': '75', 'Curve': '76', 'FK Accuracy': '73', 'Long passing': '77', 'Ball control': '78'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '51', 'Agility': '73', 'Reactions': '74', 'Balance': '67'}, 'Power': {'Shot power': '74', 'Jumping': '67', 'Stamina': '64', 'Strength': '68', 'Long shots': '76'}, 'Mentality': {'Aggression': '56', 'Interceptions': '62', 'Att. Position': '72', 'Vision': '75', 'Penalties': '65', 'Composure': '80'}, 'Defending': {'Defensive awareness': '65', 'Standing tackle': '63', 'Sliding tackle': '51'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '12', 'GK Kicking': '7', 'GK Positioning': '6', 'GK Reflexes': '7'}}"
issa-diop,"{'Attacking': {'Crossing': '37', 'Finishing': '30', 'Heading accuracy': '78', 'Short passing': '68', 'Volleys': '48'}, 'Skills': {'Dribbling': '52', 'Curve': '32', 'FK Accuracy': '34', 'Long passing': '63', 'Ball control': '62'}, 'Movement': {'Acceleration': '56', 'Sprint speed': '70', 'Agility': '52', 'Reactions': '73', 'Balance': '48'}, 'Power': {'Shot power': '51', 'Jumping': '84', 'Stamina': '67', 'Strength': '87', 'Long shots': '31'}, 'Mentality': {'Aggression': '79', 'Interceptions': '79', 'Att. Position': '42', 'Vision': '43', 'Penalties': '44', 'Composure': '70'}, 'Defending': {'Defensive awareness': '78', 'Standing tackle': '79', 'Sliding tackle': '78'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '7', 'GK Kicking': '6', 'GK Positioning': '14', 'GK Reflexes': '9'}}"
kenny-tete,"{'Attacking': {'Crossing': '77', 'Finishing': '42', 'Heading accuracy': '73', 'Short passing': '72', 'Volleys': '36'}, 'Skills': {'Dribbling': '68', 'Curve': '61', 'FK Accuracy': '41', 'Long passing': '68', 'Ball control': '70'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '75', 'Agility': '72', 'Reactions': '68', 'Balance': '66'}, 'Power': {'Shot power': '64', 'Jumping': '83', 'Stamina': '76', 'Strength': '75', 'Long shots': '41'}, 'Mentality': {'Aggression': '77', 'Interceptions': '73', 'Att. Position': '61', 'Vision': '58', 'Penalties': '46', 'Composure': '66'}, 'Defending': {'Defensive awareness': '76', 'Standing tackle': '77', 'Sliding tackle': '76'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '15', 'GK Kicking': '11', 'GK Positioning': '6', 'GK Reflexes': '10'}}"
marek-rodak,"{'Attacking': {'Crossing': '15', 'Finishing': '20', 'Heading accuracy': '15', 'Short passing': '33', 'Volleys': '19'}, 'Skills': {'Dribbling': '15', 'Curve': '13', 'FK Accuracy': '17', 'Long passing': '23', 'Ball control': '21'}, 'Movement': {'Acceleration': '51', 'Sprint speed': '41', 'Agility': '45', 'Reactions': '73', 'Balance': '46'}, 'Power': {'Shot power': '55', 'Jumping': '68', 'Stamina': '27', 'Strength': '68', 'Long shots': '15'}, 'Mentality': {'Aggression': '21', 'Interceptions': '21', 'Att. Position': '17', 'Vision': '34', 'Penalties': '23', 'Composure': '51'}, 'Defending': {'Defensive awareness': '8', 'Standing tackle': '17', 'Sliding tackle': '16'}, 'Goalkeeping': {'GK Diving': '76', 'GK Handling': '71', 'GK Kicking': '73', 'GK Positioning': '73', 'GK Reflexes': '76'}}"
adama-traore-diarra,"{'Attacking': {'Crossing': '73', 'Finishing': '61', 'Heading accuracy': '40', 'Short passing': '69', 'Volleys': '50'}, 'Skills': {'Dribbling': '87', 'Curve': '72', 'FK Accuracy': '42', 'Long passing': '49', 'Ball control': '78'}, 'Movement': {'Acceleration': '94', 'Sprint speed': '93', 'Agility': '78', 'Reactions': '68', 'Balance': '87'}, 'Power': {'Shot power': '78', 'Jumping': '79', 'Stamina': '73', 'Strength': '88', 'Long shots': '62'}, 'Mentality': {'Aggression': '76', 'Interceptions': '38', 'Att. Position': '62', 'Vision': '63', 'Penalties': '47', 'Composure': '70'}, 'Defending': {'Defensive awareness': '33', 'Standing tackle': '40', 'Sliding tackle': '34'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '9', 'GK Kicking': '11', 'GK Positioning': '12', 'GK Reflexes': '7'}}"
sasa-lukic,"{'Attacking': {'Crossing': '69', 'Finishing': '65', 'Heading accuracy': '58', 'Short passing': '82', 'Volleys': '68'}, 'Skills': {'Dribbling': '81', 'Curve': '72', 'FK Accuracy': '70', 'Long passing': '78', 'Ball control': '81'}, 'Movement': {'Acceleration': '62', 'Sprint speed': '56', 'Agility': '65', 'Reactions': '71', 'Balance': '69'}, 'Power': {'Shot power': '74', 'Jumping': '67', 'Stamina': '81', 'Strength': '69', 'Long shots': '69'}, 'Mentality': {'Aggression': '69', 'Interceptions': '67', 'Att. Position': '70', 'Vision': '80', 'Penalties': '70', 'Composure': '77'}, 'Defending': {'Defensive awareness': '65', 'Standing tackle': '72', 'Sliding tackle': '72'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '11', 'GK Kicking': '13', 'GK Positioning': '9', 'GK Reflexes': '6'}}"
rodrigo-muniz-carvalho,"{'Attacking': {'Crossing': '46', 'Finishing': '69', 'Heading accuracy': '68', 'Short passing': '60', 'Volleys': '66'}, 'Skills': {'Dribbling': '65', 'Curve': '58', 'FK Accuracy': '41', 'Long passing': '52', 'Ball control': '68'}, 'Movement': {'Acceleration': '69', 'Sprint speed': '71', 'Agility': '73', 'Reactions': '63', 'Balance': '66'}, 'Power': {'Shot power': '75', 'Jumping': '78', 'Stamina': '61', 'Strength': '78', 'Long shots': '64'}, 'Mentality': {'Aggression': '64', 'Interceptions': '32', 'Att. Position': '69', 'Vision': '60', 'Penalties': '65', 'Composure': '63'}, 'Defending': {'Defensive awareness': '30', 'Standing tackle': '28', 'Sliding tackle': '26'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '13', 'GK Kicking': '13', 'GK Positioning': '11', 'GK Reflexes': '12'}}"
fode-ballo-toure,"{'Attacking': {'Crossing': '70', 'Finishing': '49', 'Heading accuracy': '58', 'Short passing': '72', 'Volleys': '39'}, 'Skills': {'Dribbling': '73', 'Curve': '68', 'FK Accuracy': '49', 'Long passing': '64', 'Ball control': '72'}, 'Movement': {'Acceleration': '86', 'Sprint speed': '81', 'Agility': '70', 'Reactions': '65', 'Balance': '69'}, 'Power': {'Shot power': '56', 'Jumping': '78', 'Stamina': '71', 'Strength': '70', 'Long shots': '52'}, 'Mentality': {'Aggression': '74', 'Interceptions': '65', 'Att. Position': '64', 'Vision': '64', 'Penalties': '53', 'Composure': '63'}, 'Defending': {'Defensive awareness': '66', 'Standing tackle': '71', 'Sliding tackle': '66'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '14', 'GK Kicking': '7', 'GK Positioning': '11', 'GK Reflexes': '8'}}"
tosin-adarabioyo,"{'Attacking': {'Crossing': '38', 'Finishing': '30', 'Heading accuracy': '73', 'Short passing': '73', 'Volleys': '25'}, 'Skills': {'Dribbling': '56', 'Curve': '30', 'FK Accuracy': '22', 'Long passing': '74', 'Ball control': '72'}, 'Movement': {'Acceleration': '66', 'Sprint speed': '78', 'Agility': '51', 'Reactions': '78', 'Balance': '51'}, 'Power': {'Shot power': '36', 'Jumping': '82', 'Stamina': '68', 'Strength': '82', 'Long shots': '28'}, 'Mentality': {'Aggression': '76', 'Interceptions': '74', 'Att. Position': '28', 'Vision': '51', 'Penalties': '35', 'Composure': '76'}, 'Defending': {'Defensive awareness': '77', 'Standing tackle': '80', 'Sliding tackle': '74'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '11', 'GK Kicking': '11', 'GK Positioning': '8', 'GK Reflexes': '9'}}"
luke-harris,"{'Attacking': {'Crossing': '52', 'Finishing': '65', 'Heading accuracy': '41', 'Short passing': '62', 'Volleys': '55'}, 'Skills': {'Dribbling': '66', 'Curve': '58', 'FK Accuracy': '50', 'Long passing': '54', 'Ball control': '64'}, 'Movement': {'Acceleration': '68', 'Sprint speed': '49', 'Agility': '74', 'Reactions': '59', 'Balance': '79'}, 'Power': {'Shot power': '58', 'Jumping': '39', 'Stamina': '46', 'Strength': '40', 'Long shots': '53'}, 'Mentality': {'Aggression': '55', 'Interceptions': '33', 'Att. Position': '61', 'Vision': '57', 'Penalties': '47', 'Composure': '68'}, 'Defending': {'Defensive awareness': '42', 'Standing tackle': '34', 'Sliding tackle': '36'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '9', 'GK Kicking': '6', 'GK Positioning': '8', 'GK Reflexes': '8'}}"
steven-benda,"{'Attacking': {'Crossing': '7', 'Finishing': '5', 'Heading accuracy': '12', 'Short passing': '26', 'Volleys': '9'}, 'Skills': {'Dribbling': '13', 'Curve': '8', 'FK Accuracy': '11', 'Long passing': '21', 'Ball control': '19'}, 'Movement': {'Acceleration': '36', 'Sprint speed': '38', 'Agility': '30', 'Reactions': '58', 'Balance': '33'}, 'Power': {'Shot power': '46', 'Jumping': '52', 'Stamina': '30', 'Strength': '53', 'Long shots': '12'}, 'Mentality': {'Aggression': '19', 'Interceptions': '13', 'Att. Position': '4', 'Vision': '26', 'Penalties': '12', 'Composure': '26'}, 'Defending': {'Defensive awareness': '6', 'Standing tackle': '9', 'Sliding tackle': '11'}, 'Goalkeeping': {'GK Diving': '67', 'GK Handling': '65', 'GK Kicking': '61', 'GK Positioning': '66', 'GK Reflexes': '70'}}"
tyrese-francois,"{'Attacking': {'Crossing': '45', 'Finishing': '44', 'Heading accuracy': '41', 'Short passing': '67', 'Volleys': '44'}, 'Skills': {'Dribbling': '64', 'Curve': '51', 'FK Accuracy': '42', 'Long passing': '62', 'Ball control': '66'}, 'Movement': {'Acceleration': '72', 'Sprint speed': '62', 'Agility': '79', 'Reactions': '64', 'Balance': '79'}, 'Power': {'Shot power': '48', 'Jumping': '51', 'Stamina': '67', 'Strength': '50', 'Long shots': '36'}, 'Mentality': {'Aggression': '53', 'Interceptions': '64', 'Att. Position': '52', 'Vision': '60', 'Penalties': '50', 'Composure': '66'}, 'Defending': {'Defensive awareness': '64', 'Standing tackle': '55', 'Sliding tackle': '52'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '13', 'GK Kicking': '14', 'GK Positioning': '7', 'GK Reflexes': '14'}}"
kristian-sekularac,"{'Attacking': {'Crossing': '54', 'Finishing': '54', 'Heading accuracy': '42', 'Short passing': '60', 'Volleys': '50'}, 'Skills': {'Dribbling': '66', 'Curve': '56', 'FK Accuracy': '51', 'Long passing': '56', 'Ball control': '68'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '66', 'Agility': '61', 'Reactions': '55', 'Balance': '59'}, 'Power': {'Shot power': '57', 'Jumping': '44', 'Stamina': '47', 'Strength': '49', 'Long shots': '48'}, 'Mentality': {'Aggression': '53', 'Interceptions': '31', 'Att. Position': '54', 'Vision': '59', 'Penalties': '45', 'Composure': '55'}, 'Defending': {'Defensive awareness': '34', 'Standing tackle': '37', 'Sliding tackle': '34'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '6', 'GK Kicking': '12', 'GK Positioning': '7', 'GK Reflexes': '12'}}"
george-wickens,"{'Attacking': {'Crossing': '20', 'Finishing': '8', 'Heading accuracy': '22', 'Short passing': '56', 'Volleys': '5'}, 'Skills': {'Dribbling': '11', 'Curve': '12', 'FK Accuracy': '10', 'Long passing': '58', 'Ball control': '19'}, 'Movement': {'Acceleration': '35', 'Sprint speed': '22', 'Agility': '29', 'Reactions': '50', 'Balance': '25'}, 'Power': {'Shot power': '47', 'Jumping': '51', 'Stamina': '24', 'Strength': '50', 'Long shots': '6'}, 'Mentality': {'Aggression': '30', 'Interceptions': '26', 'Att. Position': '9', 'Vision': '55', 'Penalties': '15', 'Composure': '31'}, 'Defending': {'Defensive awareness': '20', 'Standing tackle': '17', 'Sliding tackle': '20'}, 'Goalkeeping': {'GK Diving': '58', 'GK Handling': '57', 'GK Kicking': '62', 'GK Positioning': '55', 'GK Reflexes': '61'}}"
chris-donnell,"{'Attacking': {'Crossing': '37', 'Finishing': '48', 'Heading accuracy': '40', 'Short passing': '60', 'Volleys': '39'}, 'Skills': {'Dribbling': '56', 'Curve': '42', 'FK Accuracy': '38', 'Long passing': '56', 'Ball control': '54'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '63', 'Agility': '65', 'Reactions': '52', 'Balance': '64'}, 'Power': {'Shot power': '50', 'Jumping': '53', 'Stamina': '67', 'Strength': '67', 'Long shots': '45'}, 'Mentality': {'Aggression': '59', 'Interceptions': '50', 'Att. Position': '51', 'Vision': '57', 'Penalties': '40', 'Composure': '52'}, 'Defending': {'Defensive awareness': '47', 'Standing tackle': '49', 'Sliding tackle': '48'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '10', 'GK Kicking': '12', 'GK Positioning': '13', 'GK Reflexes': '9'}}"
adrion-pajaziti,"{'Attacking': {'Crossing': '50', 'Finishing': '54', 'Heading accuracy': '57', 'Short passing': '63', 'Volleys': '44'}, 'Skills': {'Dribbling': '58', 'Curve': '51', 'FK Accuracy': '48', 'Long passing': '61', 'Ball control': '63'}, 'Movement': {'Acceleration': '66', 'Sprint speed': '62', 'Agility': '64', 'Reactions': '56', 'Balance': '70'}, 'Power': {'Shot power': '60', 'Jumping': '65', 'Stamina': '67', 'Strength': '61', 'Long shots': '50'}, 'Mentality': {'Aggression': '74', 'Interceptions': '58', 'Att. Position': '56', 'Vision': '63', 'Penalties': '54', 'Composure': '58'}, 'Defending': {'Defensive awareness': '55', 'Standing tackle': '62', 'Sliding tackle': '64'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '8', 'GK Kicking': '12', 'GK Positioning': '12', 'GK Reflexes': '7'}}"
ollie-oneill,"{'Attacking': {'Crossing': '56', 'Finishing': '48', 'Heading accuracy': '46', 'Short passing': '62', 'Volleys': '51'}, 'Skills': {'Dribbling': '55', 'Curve': '55', 'FK Accuracy': '45', 'Long passing': '58', 'Ball control': '59'}, 'Movement': {'Acceleration': '67', 'Sprint speed': '65', 'Agility': '63', 'Reactions': '56', 'Balance': '62'}, 'Power': {'Shot power': '54', 'Jumping': '43', 'Stamina': '58', 'Strength': '44', 'Long shots': '47'}, 'Mentality': {'Aggression': '60', 'Interceptions': '39', 'Att. Position': '50', 'Vision': '61', 'Penalties': '36', 'Composure': '52'}, 'Defending': {'Defensive awareness': '43', 'Standing tackle': '54', 'Sliding tackle': '48'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '9', 'GK Kicking': '5', 'GK Positioning': '13', 'GK Reflexes': '8'}}"
stefan-parkes,"{'Attacking': {'Crossing': '44', 'Finishing': '32', 'Heading accuracy': '55', 'Short passing': '49', 'Volleys': '33'}, 'Skills': {'Dribbling': '51', 'Curve': '40', 'FK Accuracy': '38', 'Long passing': '38', 'Ball control': '55'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '55', 'Agility': '56', 'Reactions': '58', 'Balance': '52'}, 'Power': {'Shot power': '39', 'Jumping': '64', 'Stamina': '53', 'Strength': '63', 'Long shots': '35'}, 'Mentality': {'Aggression': '71', 'Interceptions': '64', 'Att. Position': '56', 'Vision': '46', 'Penalties': '36', 'Composure': '48'}, 'Defending': {'Defensive awareness': '56', 'Standing tackle': '57', 'Sliding tackle': '58'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '13', 'GK Kicking': '13', 'GK Positioning': '5', 'GK Reflexes': '6'}}"
