Player,PlayerData
anthony-elanga,"{'Attacking': {'Crossing': '67', 'Finishing': '70', 'Heading accuracy': '67', 'Short passing': '68', 'Volleys': '62'}, 'Skills': {'Dribbling': '73', 'Curve': '70', 'FK Accuracy': '61', 'Long passing': '45', 'Ball control': '72'}, 'Movement': {'Acceleration': '90', 'Sprint speed': '85', 'Agility': '83', 'Reactions': '72', 'Balance': '75'}, 'Power': {'Shot power': '64', 'Jumping': '75', 'Stamina': '74', 'Strength': '54', 'Long shots': '63'}, 'Mentality': {'Aggression': '42', 'Interceptions': '31', 'Att. Position': '72', 'Vision': '65', 'Penalties': '56', 'Composure': '67'}, 'Defending': {'Defensive awareness': '35', 'Standing tackle': '38', 'Sliding tackle': '33'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '5', 'GK Kicking': '13', 'GK Positioning': '8', 'GK Reflexes': '10'}}"
callum-hudson-odoi,"{'Attacking': {'Crossing': '75', 'Finishing': '70', 'Heading accuracy': '53', 'Short passing': '74', 'Volleys': '59'}, 'Skills': {'Dribbling': '80', 'Curve': '76', 'FK Accuracy': '71', 'Long passing': '69', 'Ball control': '78'}, 'Movement': {'Acceleration': '86', 'Sprint speed': '73', 'Agility': '83', 'Reactions': '67', 'Balance': '78'}, 'Power': {'Shot power': '67', 'Jumping': '70', 'Stamina': '65', 'Strength': '58', 'Long shots': '66'}, 'Mentality': {'Aggression': '51', 'Interceptions': '44', 'Att. Position': '69', 'Vision': '72', 'Penalties': '55', 'Composure': '72'}, 'Defending': {'Defensive awareness': '47', 'Standing tackle': '51', 'Sliding tackle': '45'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '13', 'GK Kicking': '11', 'GK Positioning': '15', 'GK Reflexes': '5'}}"
danilo-santos-de-oliveira,"{'Attacking': {'Crossing': '52', 'Finishing': '64', 'Heading accuracy': '60', 'Short passing': '79', 'Volleys': '44'}, 'Skills': {'Dribbling': '63', 'Curve': '58', 'FK Accuracy': '56', 'Long passing': '74', 'Ball control': '76'}, 'Movement': {'Acceleration': '70', 'Sprint speed': '70', 'Agility': '77', 'Reactions': '77', 'Balance': '76'}, 'Power': {'Shot power': '68', 'Jumping': '68', 'Stamina': '84', 'Strength': '60', 'Long shots': '60'}, 'Mentality': {'Aggression': '77', 'Interceptions': '79', 'Att. Position': '62', 'Vision': '65', 'Penalties': '55', 'Composure': '57'}, 'Defending': {'Defensive awareness': '72', 'Standing tackle': '75', 'Sliding tackle': '68'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '6', 'GK Kicking': '8', 'GK Positioning': '6', 'GK Reflexes': '11'}}"
ryan-yates,"{'Attacking': {'Crossing': '47', 'Finishing': '60', 'Heading accuracy': '77', 'Short passing': '74', 'Volleys': '50'}, 'Skills': {'Dribbling': '64', 'Curve': '43', 'FK Accuracy': '34', 'Long passing': '68', 'Ball control': '69'}, 'Movement': {'Acceleration': '50', 'Sprint speed': '68', 'Agility': '65', 'Reactions': '68', 'Balance': '54'}, 'Power': {'Shot power': '61', 'Jumping': '80', 'Stamina': '90', 'Strength': '81', 'Long shots': '56'}, 'Mentality': {'Aggression': '86', 'Interceptions': '76', 'Att. Position': '58', 'Vision': '63', 'Penalties': '55', 'Composure': '65'}, 'Defending': {'Defensive awareness': '74', 'Standing tackle': '73', 'Sliding tackle': '70'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '8', 'GK Kicking': '6', 'GK Positioning': '6', 'GK Reflexes': '11'}}"
moussa-niakhate,"{'Attacking': {'Crossing': '63', 'Finishing': '37', 'Heading accuracy': '79', 'Short passing': '71', 'Volleys': '39'}, 'Skills': {'Dribbling': '65', 'Curve': '41', 'FK Accuracy': '36', 'Long passing': '67', 'Ball control': '64'}, 'Movement': {'Acceleration': '62', 'Sprint speed': '86', 'Agility': '60', 'Reactions': '77', 'Balance': '51'}, 'Power': {'Shot power': '49', 'Jumping': '85', 'Stamina': '63', 'Strength': '83', 'Long shots': '38'}, 'Mentality': {'Aggression': '76', 'Interceptions': '78', 'Att. Position': '49', 'Vision': '58', 'Penalties': '74', 'Composure': '73'}, 'Defending': {'Defensive awareness': '77', 'Standing tackle': '78', 'Sliding tackle': '75'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '14', 'GK Kicking': '6', 'GK Positioning': '8', 'GK Reflexes': '7'}}"
neco-williams,"{'Attacking': {'Crossing': '74', 'Finishing': '43', 'Heading accuracy': '54', 'Short passing': '73', 'Volleys': '36'}, 'Skills': {'Dribbling': '73', 'Curve': '58', 'FK Accuracy': '55', 'Long passing': '68', 'Ball control': '73'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '75', 'Agility': '73', 'Reactions': '71', 'Balance': '73'}, 'Power': {'Shot power': '55', 'Jumping': '65', 'Stamina': '74', 'Strength': '57', 'Long shots': '43'}, 'Mentality': {'Aggression': '66', 'Interceptions': '72', 'Att. Position': '52', 'Vision': '58', 'Penalties': '45', 'Composure': '67'}, 'Defending': {'Defensive awareness': '69', 'Standing tackle': '74', 'Sliding tackle': '69'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '11', 'GK Kicking': '7', 'GK Positioning': '14', 'GK Reflexes': '15'}}"
ola-aina,"{'Attacking': {'Crossing': '71', 'Finishing': '54', 'Heading accuracy': '65', 'Short passing': '70', 'Volleys': '52'}, 'Skills': {'Dribbling': '75', 'Curve': '60', 'FK Accuracy': '42', 'Long passing': '67', 'Ball control': '72'}, 'Movement': {'Acceleration': '86', 'Sprint speed': '76', 'Agility': '73', 'Reactions': '67', 'Balance': '77'}, 'Power': {'Shot power': '73', 'Jumping': '84', 'Stamina': '76', 'Strength': '75', 'Long shots': '65'}, 'Mentality': {'Aggression': '68', 'Interceptions': '70', 'Att. Position': '62', 'Vision': '63', 'Penalties': '49', 'Composure': '66'}, 'Defending': {'Defensive awareness': '65', 'Standing tackle': '71', 'Sliding tackle': '68'}, 'Goalkeeping': {'GK Diving': '7', 'GK Handling': '14', 'GK Kicking': '10', 'GK Positioning': '10', 'GK Reflexes': '9'}}"
odisseas-vlachodimos,"{'Attacking': {'Crossing': '15', 'Finishing': '12', 'Heading accuracy': '13', 'Short passing': '27', 'Volleys': '14'}, 'Skills': {'Dribbling': '13', 'Curve': '17', 'FK Accuracy': '13', 'Long passing': '24', 'Ball control': '23'}, 'Movement': {'Acceleration': '42', 'Sprint speed': '44', 'Agility': '64', 'Reactions': '81', 'Balance': '38'}, 'Power': {'Shot power': '50', 'Jumping': '72', 'Stamina': '39', 'Strength': '68', 'Long shots': '16'}, 'Mentality': {'Aggression': '32', 'Interceptions': '23', 'Att. Position': '14', 'Vision': '46', 'Penalties': '18', 'Composure': '56'}, 'Defending': {'Defensive awareness': '17', 'Standing tackle': '14', 'Sliding tackle': '12'}, 'Goalkeeping': {'GK Diving': '84', 'GK Handling': '77', 'GK Kicking': '66', 'GK Positioning': '78', 'GK Reflexes': '84'}}"
cheikhou-kouyate,"{'Attacking': {'Crossing': '53', 'Finishing': '63', 'Heading accuracy': '72', 'Short passing': '71', 'Volleys': '50'}, 'Skills': {'Dribbling': '66', 'Curve': '39', 'FK Accuracy': '47', 'Long passing': '66', 'Ball control': '71'}, 'Movement': {'Acceleration': '50', 'Sprint speed': '63', 'Agility': '60', 'Reactions': '75', 'Balance': '52'}, 'Power': {'Shot power': '74', 'Jumping': '78', 'Stamina': '75', 'Strength': '83', 'Long shots': '63'}, 'Mentality': {'Aggression': '83', 'Interceptions': '73', 'Att. Position': '63', 'Vision': '67', 'Penalties': '52', 'Composure': '72'}, 'Defending': {'Defensive awareness': '76', 'Standing tackle': '78', 'Sliding tackle': '73'}, 'Goalkeeping': {'GK Diving': '15', 'GK Handling': '8', 'GK Kicking': '9', 'GK Positioning': '12', 'GK Reflexes': '9'}}"
felipe-augusto-de-almeida-monteiro,"{'Attacking': {'Crossing': '45', 'Finishing': '40', 'Heading accuracy': '81', 'Short passing': '69', 'Volleys': '44'}, 'Skills': {'Dribbling': '55', 'Curve': '32', 'FK Accuracy': '32', 'Long passing': '65', 'Ball control': '61'}, 'Movement': {'Acceleration': '48', 'Sprint speed': '55', 'Agility': '56', 'Reactions': '74', 'Balance': '47'}, 'Power': {'Shot power': '57', 'Jumping': '83', 'Stamina': '62', 'Strength': '88', 'Long shots': '41'}, 'Mentality': {'Aggression': '88', 'Interceptions': '79', 'Att. Position': '34', 'Vision': '50', 'Penalties': '47', 'Composure': '71'}, 'Defending': {'Defensive awareness': '78', 'Standing tackle': '78', 'Sliding tackle': '75'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '11', 'GK Kicking': '14', 'GK Positioning': '9', 'GK Reflexes': '7'}}"
divock-origi,"{'Attacking': {'Crossing': '69', 'Finishing': '74', 'Heading accuracy': '74', 'Short passing': '73', 'Volleys': '70'}, 'Skills': {'Dribbling': '75', 'Curve': '54', 'FK Accuracy': '51', 'Long passing': '59', 'Ball control': '76'}, 'Movement': {'Acceleration': '67', 'Sprint speed': '82', 'Agility': '70', 'Reactions': '76', 'Balance': '64'}, 'Power': {'Shot power': '80', 'Jumping': '81', 'Stamina': '63', 'Strength': '77', 'Long shots': '70'}, 'Mentality': {'Aggression': '69', 'Interceptions': '28', 'Att. Position': '76', 'Vision': '69', 'Penalties': '65', 'Composure': '77'}, 'Defending': {'Defensive awareness': '16', 'Standing tackle': '24', 'Sliding tackle': '18'}, 'Goalkeeping': {'GK Diving': '15', 'GK Handling': '13', 'GK Kicking': '16', 'GK Positioning': '11', 'GK Reflexes': '15'}}"
gonzalo-montiel,"{'Attacking': {'Crossing': '73', 'Finishing': '58', 'Heading accuracy': '71', 'Short passing': '72', 'Volleys': '43'}, 'Skills': {'Dribbling': '74', 'Curve': '64', 'FK Accuracy': '39', 'Long passing': '66', 'Ball control': '73'}, 'Movement': {'Acceleration': '83', 'Sprint speed': '82', 'Agility': '82', 'Reactions': '74', 'Balance': '75'}, 'Power': {'Shot power': '68', 'Jumping': '83', 'Stamina': '93', 'Strength': '70', 'Long shots': '61'}, 'Mentality': {'Aggression': '85', 'Interceptions': '76', 'Att. Position': '77', 'Vision': '70', 'Penalties': '82', 'Composure': '75'}, 'Defending': {'Defensive awareness': '72', 'Standing tackle': '74', 'Sliding tackle': '75'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '10', 'GK Kicking': '11', 'GK Positioning': '5', 'GK Reflexes': '6'}}"
scott-mckenna,"{'Attacking': {'Crossing': '41', 'Finishing': '22', 'Heading accuracy': '74', 'Short passing': '58', 'Volleys': '26'}, 'Skills': {'Dribbling': '45', 'Curve': '28', 'FK Accuracy': '31', 'Long passing': '57', 'Ball control': '58'}, 'Movement': {'Acceleration': '51', 'Sprint speed': '51', 'Agility': '42', 'Reactions': '69', 'Balance': '56'}, 'Power': {'Shot power': '59', 'Jumping': '80', 'Stamina': '65', 'Strength': '86', 'Long shots': '32'}, 'Mentality': {'Aggression': '86', 'Interceptions': '70', 'Att. Position': '16', 'Vision': '31', 'Penalties': '36', 'Composure': '60'}, 'Defending': {'Defensive awareness': '73', 'Standing tackle': '73', 'Sliding tackle': '68'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '7', 'GK Kicking': '11', 'GK Positioning': '6', 'GK Reflexes': '9'}}"
joe-worrall,"{'Attacking': {'Crossing': '39', 'Finishing': '20', 'Heading accuracy': '76', 'Short passing': '68', 'Volleys': '30'}, 'Skills': {'Dribbling': '35', 'Curve': '27', 'FK Accuracy': '29', 'Long passing': '68', 'Ball control': '54'}, 'Movement': {'Acceleration': '48', 'Sprint speed': '52', 'Agility': '43', 'Reactions': '68', 'Balance': '46'}, 'Power': {'Shot power': '34', 'Jumping': '80', 'Stamina': '65', 'Strength': '82', 'Long shots': '22'}, 'Mentality': {'Aggression': '72', 'Interceptions': '73', 'Att. Position': '27', 'Vision': '30', 'Penalties': '35', 'Composure': '63'}, 'Defending': {'Defensive awareness': '76', 'Standing tackle': '75', 'Sliding tackle': '76'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '11', 'GK Kicking': '5', 'GK Positioning': '9', 'GK Reflexes': '14'}}"
taiwo-awoniyi,"{'Attacking': {'Crossing': '57', 'Finishing': '78', 'Heading accuracy': '77', 'Short passing': '69', 'Volleys': '68'}, 'Skills': {'Dribbling': '72', 'Curve': '55', 'FK Accuracy': '44', 'Long passing': '56', 'Ball control': '70'}, 'Movement': {'Acceleration': '71', 'Sprint speed': '83', 'Agility': '66', 'Reactions': '77', 'Balance': '62'}, 'Power': {'Shot power': '82', 'Jumping': '90', 'Stamina': '68', 'Strength': '88', 'Long shots': '66'}, 'Mentality': {'Aggression': '77', 'Interceptions': '33', 'Att. Position': '79', 'Vision': '53', 'Penalties': '70', 'Composure': '63'}, 'Defending': {'Defensive awareness': '25', 'Standing tackle': '27', 'Sliding tackle': '23'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '7', 'GK Kicking': '9', 'GK Positioning': '8', 'GK Reflexes': '10'}}"
nuno-albertino-varela-tavares,"{'Attacking': {'Crossing': '78', 'Finishing': '61', 'Heading accuracy': '58', 'Short passing': '71', 'Volleys': '44'}, 'Skills': {'Dribbling': '74', 'Curve': '73', 'FK Accuracy': '55', 'Long passing': '67', 'Ball control': '72'}, 'Movement': {'Acceleration': '81', 'Sprint speed': '88', 'Agility': '75', 'Reactions': '70', 'Balance': '60'}, 'Power': {'Shot power': '80', 'Jumping': '81', 'Stamina': '84', 'Strength': '79', 'Long shots': '69'}, 'Mentality': {'Aggression': '73', 'Interceptions': '64', 'Att. Position': '76', 'Vision': '62', 'Penalties': '42', 'Composure': '71'}, 'Defending': {'Defensive awareness': '66', 'Standing tackle': '75', 'Sliding tackle': '73'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '13', 'GK Kicking': '6', 'GK Positioning': '12', 'GK Reflexes': '13'}}"
andrey-n-dos-santos,"{'Attacking': {'Crossing': '48', 'Finishing': '59', 'Heading accuracy': '67', 'Short passing': '76', 'Volleys': '46'}, 'Skills': {'Dribbling': '76', 'Curve': '43', 'FK Accuracy': '40', 'Long passing': '73', 'Ball control': '73'}, 'Movement': {'Acceleration': '77', 'Sprint speed': '73', 'Agility': '74', 'Reactions': '62', 'Balance': '66'}, 'Power': {'Shot power': '55', 'Jumping': '77', 'Stamina': '66', 'Strength': '68', 'Long shots': '48'}, 'Mentality': {'Aggression': '67', 'Interceptions': '50', 'Att. Position': '71', 'Vision': '73', 'Penalties': '52', 'Composure': '56'}, 'Defending': {'Defensive awareness': '58', 'Standing tackle': '70', 'Sliding tackle': '73'}, 'Goalkeeping': {'GK Diving': '5', 'GK Handling': '10', 'GK Kicking': '15', 'GK Positioning': '12', 'GK Reflexes': '8'}}"
wayne-hennessey,"{'Attacking': {'Crossing': '11', 'Finishing': '12', 'Heading accuracy': '14', 'Short passing': '29', 'Volleys': '10'}, 'Skills': {'Dribbling': '8', 'Curve': '12', 'FK Accuracy': '11', 'Long passing': '41', 'Ball control': '23'}, 'Movement': {'Acceleration': '40', 'Sprint speed': '41', 'Agility': '48', 'Reactions': '66', 'Balance': '51'}, 'Power': {'Shot power': '56', 'Jumping': '63', 'Stamina': '29', 'Strength': '68', 'Long shots': '10'}, 'Mentality': {'Aggression': '21', 'Interceptions': '22', 'Att. Position': '14', 'Vision': '58', 'Penalties': '17', 'Composure': '55'}, 'Defending': {'Defensive awareness': '13', 'Standing tackle': '18', 'Sliding tackle': '13'}, 'Goalkeeping': {'GK Diving': '73', 'GK Handling': '74', 'GK Kicking': '75', 'GK Positioning': '74', 'GK Reflexes': '70'}}"
andrew-omobamidele,"{'Attacking': {'Crossing': '25', 'Finishing': '24', 'Heading accuracy': '68', 'Short passing': '65', 'Volleys': '27'}, 'Skills': {'Dribbling': '53', 'Curve': '36', 'FK Accuracy': '15', 'Long passing': '58', 'Ball control': '59'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '72', 'Agility': '63', 'Reactions': '63', 'Balance': '52'}, 'Power': {'Shot power': '42', 'Jumping': '83', 'Stamina': '67', 'Strength': '81', 'Long shots': '16'}, 'Mentality': {'Aggression': '69', 'Interceptions': '69', 'Att. Position': '41', 'Vision': '50', 'Penalties': '25', 'Composure': '63'}, 'Defending': {'Defensive awareness': '70', 'Standing tackle': '71', 'Sliding tackle': '69'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '10', 'GK Kicking': '7', 'GK Positioning': '8', 'GK Reflexes': '7'}}"
ethan-horvath,"{'Attacking': {'Crossing': '11', 'Finishing': '17', 'Heading accuracy': '13', 'Short passing': '31', 'Volleys': '14'}, 'Skills': {'Dribbling': '16', 'Curve': '16', 'FK Accuracy': '17', 'Long passing': '43', 'Ball control': '22'}, 'Movement': {'Acceleration': '48', 'Sprint speed': '49', 'Agility': '54', 'Reactions': '72', 'Balance': '32'}, 'Power': {'Shot power': '47', 'Jumping': '64', 'Stamina': '30', 'Strength': '64', 'Long shots': '19'}, 'Mentality': {'Aggression': '27', 'Interceptions': '10', 'Att. Position': '11', 'Vision': '50', 'Penalties': '11', 'Composure': '31'}, 'Defending': {'Defensive awareness': '14', 'Standing tackle': '9', 'Sliding tackle': '8'}, 'Goalkeeping': {'GK Diving': '78', 'GK Handling': '66', 'GK Kicking': '63', 'GK Positioning': '64', 'GK Reflexes': '76'}}"
brandon-aguilera,"{'Attacking': {'Crossing': '45', 'Finishing': '57', 'Heading accuracy': '36', 'Short passing': '71', 'Volleys': '43'}, 'Skills': {'Dribbling': '63', 'Curve': '45', 'FK Accuracy': '42', 'Long passing': '70', 'Ball control': '65'}, 'Movement': {'Acceleration': '58', 'Sprint speed': '65', 'Agility': '60', 'Reactions': '66', 'Balance': '87'}, 'Power': {'Shot power': '47', 'Jumping': '47', 'Stamina': '38', 'Strength': '55', 'Long shots': '61'}, 'Mentality': {'Aggression': '48', 'Interceptions': '57', 'Att. Position': '56', 'Vision': '70', 'Penalties': '48', 'Composure': '59'}, 'Defending': {'Defensive awareness': '38', 'Standing tackle': '50', 'Sliding tackle': '48'}, 'Goalkeeping': {'GK Diving': '5', 'GK Handling': '10', 'GK Kicking': '8', 'GK Positioning': '9', 'GK Reflexes': '13'}}"
ateef-konate,"{'Attacking': {'Crossing': '50', 'Finishing': '53', 'Heading accuracy': '45', 'Short passing': '59', 'Volleys': '49'}, 'Skills': {'Dribbling': '68', 'Curve': '51', 'FK Accuracy': '56', 'Long passing': '52', 'Ball control': '62'}, 'Movement': {'Acceleration': '72', 'Sprint speed': '68', 'Agility': '84', 'Reactions': '54', 'Balance': '75'}, 'Power': {'Shot power': '58', 'Jumping': '58', 'Stamina': '35', 'Strength': '57', 'Long shots': '54'}, 'Mentality': {'Aggression': '40', 'Interceptions': '23', 'Att. Position': '59', 'Vision': '54', 'Penalties': '54', 'Composure': '51'}, 'Defending': {'Defensive awareness': '21', 'Standing tackle': '31', 'Sliding tackle': '43'}, 'Goalkeeping': {'GK Diving': '5', 'GK Handling': '11', 'GK Kicking': '13', 'GK Positioning': '12', 'GK Reflexes': '15'}}"
