Player,PlayerData
benie-traore,"{'Attacking': {'Crossing': '49', 'Finishing': '68', 'Heading accuracy': '48', 'Short passing': '59', 'Volleys': '55'}, 'Skills': {'Dribbling': '72', 'Curve': '45', 'FK Accuracy': '40', 'Long passing': '39', 'Ball control': '70'}, 'Movement': {'Acceleration': '86', 'Sprint speed': '86', 'Agility': '89', 'Reactions': '69', 'Balance': '85'}, 'Power': {'Shot power': '68', 'Jumping': '69', 'Stamina': '75', 'Strength': '62', 'Long shots': '59'}, 'Mentality': {'Aggression': '48', 'Interceptions': '22', 'Att. Position': '67', 'Vision': '67', 'Penalties': '55', 'Composure': '68'}, 'Defending': {'Defensive awareness': '25', 'Standing tackle': '40', 'Sliding tackle': '29'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '12', 'GK Kicking': '7', 'GK Positioning': '10', 'GK Reflexes': '9'}}"
william-osula,"{'Attacking': {'Crossing': '36', 'Finishing': '62', 'Heading accuracy': '52', 'Short passing': '52', 'Volleys': '53'}, 'Skills': {'Dribbling': '67', 'Curve': '56', 'FK Accuracy': '33', 'Long passing': '38', 'Ball control': '60'}, 'Movement': {'Acceleration': '71', 'Sprint speed': '74', 'Agility': '66', 'Reactions': '53', 'Balance': '56'}, 'Power': {'Shot power': '62', 'Jumping': '68', 'Stamina': '57', 'Strength': '70', 'Long shots': '54'}, 'Mentality': {'Aggression': '44', 'Interceptions': '18', 'Att. Position': '58', 'Vision': '56', 'Penalties': '68', 'Composure': '63'}, 'Defending': {'Defensive awareness': '23', 'Standing tackle': '16', 'Sliding tackle': '18'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '6', 'GK Kicking': '9', 'GK Positioning': '9', 'GK Reflexes': '7'}}"
james-mcatee,"{'Attacking': {'Crossing': '57', 'Finishing': '64', 'Heading accuracy': '42', 'Short passing': '71', 'Volleys': '53'}, 'Skills': {'Dribbling': '74', 'Curve': '67', 'FK Accuracy': '56', 'Long passing': '67', 'Ball control': '76'}, 'Movement': {'Acceleration': '75', 'Sprint speed': '69', 'Agility': '72', 'Reactions': '68', 'Balance': '53'}, 'Power': {'Shot power': '66', 'Jumping': '60', 'Stamina': '69', 'Strength': '62', 'Long shots': '62'}, 'Mentality': {'Aggression': '43', 'Interceptions': '33', 'Att. Position': '64', 'Vision': '66', 'Penalties': '58', 'Composure': '65'}, 'Defending': {'Defensive awareness': '44', 'Standing tackle': '42', 'Sliding tackle': '43'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '6', 'GK Kicking': '6', 'GK Positioning': '10', 'GK Reflexes': '11'}}"
george-baldock,"{'Attacking': {'Crossing': '69', 'Finishing': '50', 'Heading accuracy': '55', 'Short passing': '67', 'Volleys': '33'}, 'Skills': {'Dribbling': '68', 'Curve': '54', 'FK Accuracy': '37', 'Long passing': '58', 'Ball control': '68'}, 'Movement': {'Acceleration': '78', 'Sprint speed': '73', 'Agility': '75', 'Reactions': '67', 'Balance': '73'}, 'Power': {'Shot power': '46', 'Jumping': '73', 'Stamina': '80', 'Strength': '67', 'Long shots': '44'}, 'Mentality': {'Aggression': '74', 'Interceptions': '64', 'Att. Position': '58', 'Vision': '60', 'Penalties': '45', 'Composure': '64'}, 'Defending': {'Defensive awareness': '66', 'Standing tackle': '69', 'Sliding tackle': '68'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '13', 'GK Kicking': '6', 'GK Positioning': '10', 'GK Reflexes': '15'}}"
ben-osborn,"{'Attacking': {'Crossing': '70', 'Finishing': '61', 'Heading accuracy': '48', 'Short passing': '70', 'Volleys': '68'}, 'Skills': {'Dribbling': '70', 'Curve': '71', 'FK Accuracy': '70', 'Long passing': '68', 'Ball control': '71'}, 'Movement': {'Acceleration': '73', 'Sprint speed': '69', 'Agility': '80', 'Reactions': '66', 'Balance': '83'}, 'Power': {'Shot power': '73', 'Jumping': '61', 'Stamina': '84', 'Strength': '56', 'Long shots': '69'}, 'Mentality': {'Aggression': '47', 'Interceptions': '64', 'Att. Position': '66', 'Vision': '72', 'Penalties': '42', 'Composure': '67'}, 'Defending': {'Defensive awareness': '65', 'Standing tackle': '67', 'Sliding tackle': '66'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '11', 'GK Kicking': '13', 'GK Positioning': '7', 'GK Reflexes': '15'}}"
yasser-larouci,"{'Attacking': {'Crossing': '66', 'Finishing': '45', 'Heading accuracy': '59', 'Short passing': '65', 'Volleys': '42'}, 'Skills': {'Dribbling': '71', 'Curve': '50', 'FK Accuracy': '38', 'Long passing': '52', 'Ball control': '69'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '72', 'Agility': '64', 'Reactions': '65', 'Balance': '69'}, 'Power': {'Shot power': '52', 'Jumping': '70', 'Stamina': '70', 'Strength': '62', 'Long shots': '48'}, 'Mentality': {'Aggression': '61', 'Interceptions': '64', 'Att. Position': '56', 'Vision': '54', 'Penalties': '46', 'Composure': '59'}, 'Defending': {'Defensive awareness': '66', 'Standing tackle': '65', 'Sliding tackle': '65'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '10', 'GK Kicking': '8', 'GK Positioning': '6', 'GK Reflexes': '7'}}"
adam-davies,"{'Attacking': {'Crossing': '12', 'Finishing': '11', 'Heading accuracy': '16', 'Short passing': '25', 'Volleys': '13'}, 'Skills': {'Dribbling': '12', 'Curve': '16', 'FK Accuracy': '18', 'Long passing': '13', 'Ball control': '16'}, 'Movement': {'Acceleration': '40', 'Sprint speed': '40', 'Agility': '39', 'Reactions': '68', 'Balance': '40'}, 'Power': {'Shot power': '50', 'Jumping': '52', 'Stamina': '29', 'Strength': '47', 'Long shots': '15'}, 'Mentality': {'Aggression': '31', 'Interceptions': '15', 'Att. Position': '8', 'Vision': '40', 'Penalties': '23', 'Composure': '47'}, 'Defending': {'Defensive awareness': '18', 'Standing tackle': '16', 'Sliding tackle': '13'}, 'Goalkeeping': {'GK Diving': '71', 'GK Handling': '67', 'GK Kicking': '66', 'GK Positioning': '70', 'GK Reflexes': '71'}}"
anis-slimane,"{'Attacking': {'Crossing': '45', 'Finishing': '59', 'Heading accuracy': '50', 'Short passing': '69', 'Volleys': '47'}, 'Skills': {'Dribbling': '69', 'Curve': '59', 'FK Accuracy': '51', 'Long passing': '67', 'Ball control': '69'}, 'Movement': {'Acceleration': '68', 'Sprint speed': '65', 'Agility': '68', 'Reactions': '65', 'Balance': '70'}, 'Power': {'Shot power': '64', 'Jumping': '72', 'Stamina': '82', 'Strength': '81', 'Long shots': '59'}, 'Mentality': {'Aggression': '62', 'Interceptions': '58', 'Att. Position': '66', 'Vision': '66', 'Penalties': '49', 'Composure': '65'}, 'Defending': {'Defensive awareness': '59', 'Standing tackle': '59', 'Sliding tackle': '56'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '12', 'GK Kicking': '8', 'GK Positioning': '5', 'GK Reflexes': '14'}}"
max-lowe,"{'Attacking': {'Crossing': '64', 'Finishing': '41', 'Heading accuracy': '66', 'Short passing': '67', 'Volleys': '41'}, 'Skills': {'Dribbling': '74', 'Curve': '42', 'FK Accuracy': '38', 'Long passing': '66', 'Ball control': '73'}, 'Movement': {'Acceleration': '78', 'Sprint speed': '81', 'Agility': '74', 'Reactions': '69', 'Balance': '69'}, 'Power': {'Shot power': '62', 'Jumping': '76', 'Stamina': '69', 'Strength': '66', 'Long shots': '36'}, 'Mentality': {'Aggression': '63', 'Interceptions': '68', 'Att. Position': '66', 'Vision': '62', 'Penalties': '50', 'Composure': '63'}, 'Defending': {'Defensive awareness': '66', 'Standing tackle': '74', 'Sliding tackle': '69'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '11', 'GK Kicking': '8', 'GK Positioning': '13', 'GK Reflexes': '9'}}"
john-fleck,"{'Attacking': {'Crossing': '74', 'Finishing': '65', 'Heading accuracy': '44', 'Short passing': '73', 'Volleys': '79'}, 'Skills': {'Dribbling': '70', 'Curve': '78', 'FK Accuracy': '70', 'Long passing': '71', 'Ball control': '73'}, 'Movement': {'Acceleration': '64', 'Sprint speed': '60', 'Agility': '79', 'Reactions': '70', 'Balance': '84'}, 'Power': {'Shot power': '78', 'Jumping': '57', 'Stamina': '83', 'Strength': '64', 'Long shots': '71'}, 'Mentality': {'Aggression': '79', 'Interceptions': '69', 'Att. Position': '65', 'Vision': '71', 'Penalties': '60', 'Composure': '74'}, 'Defending': {'Defensive awareness': '71', 'Standing tackle': '67', 'Sliding tackle': '68'}, 'Goalkeeping': {'GK Diving': '7', 'GK Handling': '8', 'GK Kicking': '7', 'GK Positioning': '13', 'GK Reflexes': '6'}}"
john-egan,"{'Attacking': {'Crossing': '32', 'Finishing': '43', 'Heading accuracy': '76', 'Short passing': '71', 'Volleys': '50'}, 'Skills': {'Dribbling': '55', 'Curve': '36', 'FK Accuracy': '29', 'Long passing': '69', 'Ball control': '68'}, 'Movement': {'Acceleration': '62', 'Sprint speed': '65', 'Agility': '60', 'Reactions': '75', 'Balance': '66'}, 'Power': {'Shot power': '62', 'Jumping': '83', 'Stamina': '72', 'Strength': '80', 'Long shots': '41'}, 'Mentality': {'Aggression': '78', 'Interceptions': '76', 'Att. Position': '38', 'Vision': '44', 'Penalties': '42', 'Composure': '64'}, 'Defending': {'Defensive awareness': '72', 'Standing tackle': '73', 'Sliding tackle': '71'}, 'Goalkeeping': {'GK Diving': '15', 'GK Handling': '10', 'GK Kicking': '9', 'GK Positioning': '8', 'GK Reflexes': '6'}}"
chris-basham,"{'Attacking': {'Crossing': '63', 'Finishing': '37', 'Heading accuracy': '73', 'Short passing': '65', 'Volleys': '52'}, 'Skills': {'Dribbling': '63', 'Curve': '48', 'FK Accuracy': '30', 'Long passing': '62', 'Ball control': '64'}, 'Movement': {'Acceleration': '51', 'Sprint speed': '52', 'Agility': '55', 'Reactions': '72', 'Balance': '54'}, 'Power': {'Shot power': '59', 'Jumping': '68', 'Stamina': '64', 'Strength': '77', 'Long shots': '40'}, 'Mentality': {'Aggression': '82', 'Interceptions': '73', 'Att. Position': '50', 'Vision': '57', 'Penalties': '31', 'Composure': '62'}, 'Defending': {'Defensive awareness': '72', 'Standing tackle': '74', 'Sliding tackle': '73'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '15', 'GK Kicking': '6', 'GK Positioning': '7', 'GK Reflexes': '6'}}"
rhys-norrington-davies,"{'Attacking': {'Crossing': '68', 'Finishing': '41', 'Heading accuracy': '52', 'Short passing': '65', 'Volleys': '40'}, 'Skills': {'Dribbling': '64', 'Curve': '55', 'FK Accuracy': '46', 'Long passing': '58', 'Ball control': '62'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '73', 'Agility': '66', 'Reactions': '59', 'Balance': '77'}, 'Power': {'Shot power': '48', 'Jumping': '67', 'Stamina': '78', 'Strength': '63', 'Long shots': '43'}, 'Mentality': {'Aggression': '65', 'Interceptions': '63', 'Att. Position': '51', 'Vision': '47', 'Penalties': '43', 'Composure': '57'}, 'Defending': {'Defensive awareness': '68', 'Standing tackle': '68', 'Sliding tackle': '63'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '14', 'GK Kicking': '12', 'GK Positioning': '9', 'GK Reflexes': '11'}}"
rhian-brewster,"{'Attacking': {'Crossing': '50', 'Finishing': '70', 'Heading accuracy': '57', 'Short passing': '61', 'Volleys': '65'}, 'Skills': {'Dribbling': '72', 'Curve': '47', 'FK Accuracy': '58', 'Long passing': '50', 'Ball control': '67'}, 'Movement': {'Acceleration': '82', 'Sprint speed': '79', 'Agility': '77', 'Reactions': '69', 'Balance': '76'}, 'Power': {'Shot power': '71', 'Jumping': '74', 'Stamina': '64', 'Strength': '62', 'Long shots': '66'}, 'Mentality': {'Aggression': '51', 'Interceptions': '15', 'Att. Position': '70', 'Vision': '56', 'Penalties': '66', 'Composure': '62'}, 'Defending': {'Defensive awareness': '14', 'Standing tackle': '18', 'Sliding tackle': '17'}, 'Goalkeeping': {'GK Diving': '7', 'GK Handling': '12', 'GK Kicking': '10', 'GK Positioning': '8', 'GK Reflexes': '5'}}"
tom-davies,"{'Attacking': {'Crossing': '66', 'Finishing': '64', 'Heading accuracy': '61', 'Short passing': '78', 'Volleys': '42'}, 'Skills': {'Dribbling': '76', 'Curve': '64', 'FK Accuracy': '61', 'Long passing': '75', 'Ball control': '77'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '61', 'Agility': '63', 'Reactions': '72', 'Balance': '69'}, 'Power': {'Shot power': '70', 'Jumping': '68', 'Stamina': '64', 'Strength': '65', 'Long shots': '67'}, 'Mentality': {'Aggression': '84', 'Interceptions': '68', 'Att. Position': '67', 'Vision': '75', 'Penalties': '49', 'Composure': '76'}, 'Defending': {'Defensive awareness': '68', 'Standing tackle': '74', 'Sliding tackle': '69'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '12', 'GK Kicking': '9', 'GK Positioning': '14', 'GK Reflexes': '10'}}"
daniel-jebbison,"{'Attacking': {'Crossing': '42', 'Finishing': '66', 'Heading accuracy': '62', 'Short passing': '57', 'Volleys': '57'}, 'Skills': {'Dribbling': '62', 'Curve': '54', 'FK Accuracy': '40', 'Long passing': '47', 'Ball control': '64'}, 'Movement': {'Acceleration': '79', 'Sprint speed': '84', 'Agility': '67', 'Reactions': '59', 'Balance': '66'}, 'Power': {'Shot power': '68', 'Jumping': '83', 'Stamina': '73', 'Strength': '78', 'Long shots': '58'}, 'Mentality': {'Aggression': '53', 'Interceptions': '31', 'Att. Position': '63', 'Vision': '50', 'Penalties': '58', 'Composure': '57'}, 'Defending': {'Defensive awareness': '22', 'Standing tackle': '28', 'Sliding tackle': '25'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '14', 'GK Kicking': '12', 'GK Positioning': '11', 'GK Reflexes': '9'}}"
ismaila-coulibaly,"{'Attacking': {'Crossing': '51', 'Finishing': '61', 'Heading accuracy': '44', 'Short passing': '68', 'Volleys': '57'}, 'Skills': {'Dribbling': '71', 'Curve': '59', 'FK Accuracy': '48', 'Long passing': '63', 'Ball control': '68'}, 'Movement': {'Acceleration': '71', 'Sprint speed': '81', 'Agility': '79', 'Reactions': '66', 'Balance': '68'}, 'Power': {'Shot power': '70', 'Jumping': '59', 'Stamina': '80', 'Strength': '61', 'Long shots': '63'}, 'Mentality': {'Aggression': '68', 'Interceptions': '68', 'Att. Position': '67', 'Vision': '66', 'Penalties': '58', 'Composure': '67'}, 'Defending': {'Defensive awareness': '59', 'Standing tackle': '65', 'Sliding tackle': '63'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '15', 'GK Kicking': '14', 'GK Positioning': '9', 'GK Reflexes': '9'}}"
femi-seriki,"{'Attacking': {'Crossing': '52', 'Finishing': '25', 'Heading accuracy': '49', 'Short passing': '49', 'Volleys': '29'}, 'Skills': {'Dribbling': '62', 'Curve': '38', 'FK Accuracy': '32', 'Long passing': '41', 'Ball control': '52'}, 'Movement': {'Acceleration': '86', 'Sprint speed': '87', 'Agility': '73', 'Reactions': '54', 'Balance': '60'}, 'Power': {'Shot power': '34', 'Jumping': '70', 'Stamina': '67', 'Strength': '62', 'Long shots': '23'}, 'Mentality': {'Aggression': '62', 'Interceptions': '54', 'Att. Position': '47', 'Vision': '39', 'Penalties': '34', 'Composure': '51'}, 'Defending': {'Defensive awareness': '51', 'Standing tackle': '55', 'Sliding tackle': '53'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '10', 'GK Kicking': '14', 'GK Positioning': '11', 'GK Reflexes': '9'}}"
jili-buyabu,"{'Attacking': {'Crossing': '45', 'Finishing': '31', 'Heading accuracy': '57', 'Short passing': '42', 'Volleys': '34'}, 'Skills': {'Dribbling': '63', 'Curve': '41', 'FK Accuracy': '39', 'Long passing': '40', 'Ball control': '56'}, 'Movement': {'Acceleration': '72', 'Sprint speed': '74', 'Agility': '67', 'Reactions': '54', 'Balance': '63'}, 'Power': {'Shot power': '35', 'Jumping': '69', 'Stamina': '62', 'Strength': '61', 'Long shots': '36'}, 'Mentality': {'Aggression': '62', 'Interceptions': '59', 'Att. Position': '46', 'Vision': '39', 'Penalties': '41', 'Composure': '45'}, 'Defending': {'Defensive awareness': '58', 'Standing tackle': '68', 'Sliding tackle': '65'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '6', 'GK Kicking': '10', 'GK Positioning': '6', 'GK Reflexes': '7'}}"
andre-brooks,"{'Attacking': {'Crossing': '46', 'Finishing': '53', 'Heading accuracy': '36', 'Short passing': '43', 'Volleys': '50'}, 'Skills': {'Dribbling': '55', 'Curve': '46', 'FK Accuracy': '33', 'Long passing': '36', 'Ball control': '54'}, 'Movement': {'Acceleration': '71', 'Sprint speed': '67', 'Agility': '74', 'Reactions': '42', 'Balance': '68'}, 'Power': {'Shot power': '67', 'Jumping': '44', 'Stamina': '47', 'Strength': '48', 'Long shots': '44'}, 'Mentality': {'Aggression': '28', 'Interceptions': '19', 'Att. Position': '47', 'Vision': '47', 'Penalties': '53', 'Composure': '48'}, 'Defending': {'Defensive awareness': '18', 'Standing tackle': '28', 'Sliding tackle': '29'}, 'Goalkeeping': {'GK Diving': '6', 'GK Handling': '11', 'GK Kicking': '13', 'GK Positioning': '13', 'GK Reflexes': '12'}}"
jordan-amissah,"{'Attacking': {'Crossing': '13', 'Finishing': '9', 'Heading accuracy': '13', 'Short passing': '16', 'Volleys': '5'}, 'Skills': {'Dribbling': '14', 'Curve': '14', 'FK Accuracy': '14', 'Long passing': '24', 'Ball control': '13'}, 'Movement': {'Acceleration': '21', 'Sprint speed': '27', 'Agility': '37', 'Reactions': '50', 'Balance': '32'}, 'Power': {'Shot power': '44', 'Jumping': '50', 'Stamina': '28', 'Strength': '60', 'Long shots': '6'}, 'Mentality': {'Aggression': '17', 'Interceptions': '14', 'Att. Position': '4', 'Vision': '34', 'Penalties': '14', 'Composure': '35'}, 'Defending': {'Defensive awareness': '9', 'Standing tackle': '10', 'Sliding tackle': '14'}, 'Goalkeeping': {'GK Diving': '58', 'GK Handling': '55', 'GK Kicking': '58', 'GK Positioning': '53', 'GK Reflexes': '51'}}"
