Player,PlayerData
odsonne-edouard,"{'Attacking': {'Crossing': '58', 'Finishing': '77', 'Heading accuracy': '73', 'Short passing': '73', 'Volleys': '64'}, 'Skills': {'Dribbling': '79', 'Curve': '75', 'FK Accuracy': '75', 'Long passing': '58', 'Ball control': '78'}, 'Movement': {'Acceleration': '74', 'Sprint speed': '78', 'Agility': '75', 'Reactions': '71', 'Balance': '72'}, 'Power': {'Shot power': '79', 'Jumping': '83', 'Stamina': '71', 'Strength': '75', 'Long shots': '69'}, 'Mentality': {'Aggression': '55', 'Interceptions': '39', 'Att. Position': '76', 'Vision': '74', 'Penalties': '76', 'Composure': '80'}, 'Defending': {'Defensive awareness': '44', 'Standing tackle': '46', 'Sliding tackle': '28'}, 'Goalkeeping': {'GK Diving': '7', 'GK Handling': '6', 'GK Kicking': '13', 'GK Positioning': '11', 'GK Reflexes': '13'}}"
jean-philippe-mateta,"{'Attacking': {'Crossing': '41', '-1': '74', 'Heading accuracy': '79', 'Short passing': '71', 'Volleys': '74'}, 'Skills': {'-1': '74', 'Curve': '53', 'FK Accuracy': '39', 'Long passing': '46', 'Ball control': '75'}, 'Movement': {'Acceleration': '61', 'Sprint speed': '76', 'Agility': '61', 'Reactions': '74', 'Balance': '48'}, 'Power': {'Shot power': '77', 'Jumping': '86', 'Stamina': '66', 'Strength': '86', 'Long shots': '62'}, 'Mentality': {'Aggression': '75', 'Interceptions': '22', '-1': '70', 'Vision': '63', 'Penalties': '72'}, 'Defending': {'Defensive awareness': '35', 'Standing tackle': '31', 'Sliding tackle': '22'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '8', 'GK Kicking': '7', 'GK Positioning': '13', 'GK Reflexes': '11'}}"
michael-olise,"{'Attacking': {'Crossing': '77', 'Finishing': '71', 'Heading accuracy': '36', 'Short passing': '78', 'Volleys': '58'}, 'Skills': {'Dribbling': '83', 'Curve': '78', 'FK Accuracy': '70', 'Long passing': '76', 'Ball control': '82'}, 'Movement': {'Acceleration': '81', 'Sprint speed': '79', 'Agility': '91', 'Reactions': '73', 'Balance': '86'}, 'Power': {'Shot power': '74', 'Jumping': '55', 'Stamina': '68', 'Strength': '46', 'Long shots': '68'}, 'Mentality': {'Aggression': '66', 'Interceptions': '48', 'Att. Position': '69', 'Vision': '78', 'Penalties': '67', 'Composure': '74'}, 'Defending': {'Defensive awareness': '52', 'Standing tackle': '56', 'Sliding tackle': '46'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '11', 'GK Kicking': '9', 'GK Positioning': '10', 'GK Reflexes': '10'}}"
jairo-riedewald,"{'Attacking': {'Crossing': '70', 'Finishing': '51', 'Heading accuracy': '69', 'Short passing': '76', 'Volleys': '45'}, 'Skills': {'Dribbling': '66', 'Curve': '70', 'FK Accuracy': '72', 'Long passing': '75', 'Ball control': '75'}, 'Movement': {'Acceleration': '54', 'Sprint speed': '62', 'Agility': '60', 'Reactions': '69', 'Balance': '63'}, 'Power': {'Shot power': '69', 'Jumping': '71', 'Stamina': '50', 'Strength': '74', 'Long shots': '62'}, 'Mentality': {'Aggression': '73', 'Interceptions': '75', 'Att. Position': '53', 'Vision': '72', 'Penalties': '42', 'Composure': '69'}, 'Defending': {'Defensive awareness': '73', 'Standing tackle': '74', 'Sliding tackle': '71'}, 'Goalkeeping': {'GK Diving': '15', 'GK Handling': '7', 'GK Kicking': '15', 'GK Positioning': '9', 'GK Reflexes': '15'}}"
chris-richards,"{'Attacking': {'Crossing': '49', 'Finishing': '23', 'Heading accuracy': '77', 'Short passing': '71', 'Volleys': '26'}, 'Skills': {'Dribbling': '47', 'Curve': '35', 'FK Accuracy': '24', 'Long passing': '65', 'Ball control': '62'}, 'Movement': {'Acceleration': '62', 'Sprint speed': '78', 'Agility': '61', 'Reactions': '68', 'Balance': '58'}, 'Power': {'Shot power': '36', 'Jumping': '82', 'Stamina': '63', 'Strength': '76', 'Long shots': '22'}, 'Mentality': {'Aggression': '66', 'Interceptions': '72', 'Att. Position': '38', 'Vision': '51', 'Penalties': '37', 'Composure': '61'}, 'Defending': {'Defensive awareness': '71', 'Standing tackle': '78', 'Sliding tackle': '76'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '5', 'GK Kicking': '13', 'GK Positioning': '7', 'GK Reflexes': '6'}}"
nathaniel-clyne,"{'Attacking': {'Crossing': '75', 'Finishing': '54', 'Heading accuracy': '68', 'Short passing': '73', 'Volleys': '45'}, 'Skills': {'Dribbling': '71', 'Curve': '64', 'FK Accuracy': '49', 'Long passing': '66', 'Ball control': '73'}, 'Movement': {'Acceleration': '68', 'Sprint speed': '58', 'Agility': '65', 'Reactions': '73', 'Balance': '68'}, 'Power': {'Shot power': '73', 'Jumping': '70', 'Stamina': '62', 'Strength': '60', 'Long shots': '67'}, 'Mentality': {'Aggression': '76', 'Interceptions': '74', 'Att. Position': '66', 'Vision': '66', 'Penalties': '46', 'Composure': '73'}, 'Defending': {'Defensive awareness': '75', 'Standing tackle': '74', 'Sliding tackle': '74'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '11', 'GK Kicking': '13', 'GK Positioning': '15', 'GK Reflexes': '7'}}"
james-tomkins,"{'Attacking': {'Crossing': '45', 'Finishing': '29', 'Heading accuracy': '74', 'Short passing': '65', 'Volleys': '28'}, 'Skills': {'Dribbling': '44', 'Curve': '33', 'FK Accuracy': '31', 'Long passing': '58', 'Ball control': '55'}, 'Movement': {'Acceleration': '34', 'Sprint speed': '32', 'Agility': '30', 'Reactions': '66', 'Balance': '34'}, 'Power': {'Shot power': '40', 'Jumping': '71', 'Stamina': '32', 'Strength': '76', 'Long shots': '29'}, 'Mentality': {'Aggression': '77', 'Interceptions': '70', 'Att. Position': '38', 'Vision': '54', 'Penalties': '43', 'Composure': '67'}, 'Defending': {'Defensive awareness': '72', 'Standing tackle': '72', 'Sliding tackle': '71'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '8', 'GK Kicking': '6', 'GK Positioning': '9', 'GK Reflexes': '14'}}"
dean-henderson,"{'Attacking': {'Crossing': '14', 'Finishing': '9', 'Heading accuracy': '13', 'Short passing': '45', 'Volleys': '5'}, 'Skills': {'Dribbling': '13', 'Curve': '13', 'FK Accuracy': '10', 'Long passing': '48', 'Ball control': '35'}, 'Movement': {'Acceleration': '55', 'Sprint speed': '56', 'Agility': '61', '-1': '75', 'Balance': '56'}, 'Power': {'Shot power': '58', 'Jumping': '68', 'Stamina': '32', 'Strength': '64', 'Long shots': '6'}, 'Mentality': {'Aggression': '35', 'Interceptions': '11', 'Att. Position': '8', 'Vision': '55', 'Penalties': '16', 'Composure': '60'}, 'Defending': {'Defensive awareness': '15', 'Standing tackle': '14', 'Sliding tackle': '14'}, 'Goalkeeping': {'GK Diving': '80', 'GK Handling': '78', 'GK Kicking': '77', 'GK Positioning': '75', 'GK Reflexes': '81'}}"
matheus-franca-de-oliveira,"{'Attacking': {'Crossing': '49', 'Finishing': '74', 'Heading accuracy': '48', 'Short passing': '65', 'Volleys': '63'}, 'Skills': {'Dribbling': '76', 'Curve': '60', 'FK Accuracy': '54', 'Long passing': '59', 'Ball control': '75'}, 'Movement': {'Acceleration': '83', 'Sprint speed': '81', 'Agility': '84', 'Reactions': '60', 'Balance': '64'}, 'Power': {'Shot power': '69', 'Jumping': '70', 'Stamina': '63', 'Strength': '68', 'Long shots': '70'}, 'Mentality': {'Aggression': '51', 'Interceptions': '30', 'Att. Position': '58', 'Vision': '58', 'Penalties': '59', 'Composure': '66'}, 'Defending': {'Defensive awareness': '40', 'Standing tackle': '30', 'Sliding tackle': '35'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '15', 'GK Kicking': '12', 'GK Positioning': '8', 'GK Reflexes': '14'}}"
rob-holding,"{'Attacking': {'Crossing': '50', 'Finishing': '30', 'Heading accuracy': '73', 'Short passing': '74', 'Volleys': '27'}, 'Skills': {'Dribbling': '63', 'Curve': '33', 'FK Accuracy': '30', 'Long passing': '66', 'Ball control': '68'}, 'Movement': {'Acceleration': '55', 'Sprint speed': '52', 'Agility': '53', 'Reactions': '76', 'Balance': '60'}, 'Power': {'Shot power': '48', 'Jumping': '77', 'Stamina': '59', 'Strength': '77', 'Long shots': '27'}, 'Mentality': {'Aggression': '74', 'Interceptions': '77', 'Att. Position': '40', 'Vision': '57', 'Penalties': '38', 'Composure': '73'}, 'Defending': {'Defensive awareness': '77', 'Standing tackle': '77', 'Sliding tackle': '76'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '11', 'GK Kicking': '10', 'GK Positioning': '14', 'GK Reflexes': '13'}}"
naouirou-ahamada,"{'Attacking': {'Crossing': '57', 'Finishing': '59', 'Heading accuracy': '56', 'Short passing': '75', 'Volleys': '48'}, 'Skills': {'Dribbling': '77', 'Curve': '45', 'FK Accuracy': '46', 'Long passing': '64', 'Ball control': '75'}, 'Movement': {'Acceleration': '70', 'Sprint speed': '62', 'Agility': '70', 'Reactions': '71', 'Balance': '78'}, 'Power': {'Shot power': '68', 'Jumping': '64', 'Stamina': '64', 'Strength': '58', 'Long shots': '63'}, 'Mentality': {'Aggression': '68', 'Interceptions': '65', 'Att. Position': '65', 'Vision': '68', 'Penalties': '49', 'Composure': '66'}, 'Defending': {'Defensive awareness': '55', 'Standing tackle': '67', 'Sliding tackle': '58'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '9', 'GK Kicking': '7', 'GK Positioning': '5', 'GK Reflexes': '9'}}"
malcolm-ebiowei,"{'Attacking': {'Crossing': '65', 'Finishing': '63', 'Heading accuracy': '38', 'Short passing': '59', 'Volleys': '56'}, 'Skills': {'Dribbling': '72', 'Curve': '69', 'FK Accuracy': '64', 'Long passing': '54', 'Ball control': '69'}, 'Movement': {'Acceleration': '77', 'Sprint speed': '78', 'Agility': '79', 'Reactions': '54', 'Balance': '67'}, 'Power': {'Shot power': '65', 'Jumping': '60', 'Stamina': '52', 'Strength': '62', 'Long shots': '62'}, 'Mentality': {'Aggression': '34', 'Interceptions': '32', 'Att. Position': '61', 'Vision': '58', 'Penalties': '62', 'Composure': '63'}, 'Defending': {'Defensive awareness': '38', 'Standing tackle': '41', 'Sliding tackle': '36'}, 'Goalkeeping': {'GK Diving': '14', 'GK Handling': '11', 'GK Kicking': '13', 'GK Positioning': '6', 'GK Reflexes': '9'}}"
jesurun-rak-sakyi,"{'Attacking': {'Crossing': '64', 'Finishing': '68', 'Heading accuracy': '42', 'Short passing': '63', 'Volleys': '62'}, 'Skills': {'Dribbling': '74', 'Curve': '69', 'FK Accuracy': '58', 'Long passing': '53', 'Ball control': '75'}, 'Movement': {'Acceleration': '82', 'Sprint speed': '85', 'Agility': '82', 'Reactions': '64', 'Balance': '84'}, 'Power': {'Shot power': '65', 'Jumping': '56', 'Stamina': '73', 'Strength': '49', 'Long shots': '64'}, 'Mentality': {'Aggression': '35', 'Interceptions': '21', 'Att. Position': '66', 'Vision': '67', 'Penalties': '61', 'Composure': '74'}, 'Defending': {'Defensive awareness': '22', 'Standing tackle': '22', 'Sliding tackle': '21'}, 'Goalkeeping': {'GK Diving': '13', 'GK Handling': '9', 'GK Kicking': '5', 'GK Positioning': '12', 'GK Reflexes': '14'}}"
cheick-doucoure,"{'Attacking': {'Crossing': '54', 'Finishing': '56', 'Heading accuracy': '58', 'Short passing': '78', 'Volleys': '48'}, 'Skills': {'Dribbling': '76', 'Curve': '59', 'FK Accuracy': '47', 'Long passing': '77', 'Ball control': '77'}, 'Movement': {'Acceleration': '64', 'Sprint speed': '67', 'Agility': '70', 'Reactions': '77', 'Balance': '67'}, 'Power': {'Shot power': '59', 'Jumping': '72', 'Stamina': '78', 'Strength': '76', 'Long shots': '56'}, 'Mentality': {'Aggression': '77', 'Interceptions': '80', 'Att. Position': '67', 'Vision': '74', 'Penalties': '52', 'Composure': '77'}, 'Defending': {'Defensive awareness': '75', 'Standing tackle': '80', 'Sliding tackle': '77'}, 'Goalkeeping': {'GK Diving': '10', 'GK Handling': '14', 'GK Kicking': '12', 'GK Positioning': '12', 'GK Reflexes': '15'}}"
nathan-ferguson,"{'Attacking': {'Crossing': '59', 'Finishing': '30', 'Heading accuracy': '59', 'Short passing': '66', 'Volleys': '30'}, 'Skills': {'Dribbling': '63', 'Curve': '48', 'FK Accuracy': '33', 'Long passing': '56', 'Ball control': '65'}, 'Movement': {'Acceleration': '55', 'Sprint speed': '59', 'Agility': '56', 'Reactions': '64', 'Balance': '66'}, 'Power': {'Shot power': '49', 'Jumping': '64', 'Stamina': '48', 'Strength': '67', 'Long shots': '38'}, 'Mentality': {'Aggression': '64', 'Interceptions': '68', 'Att. Position': '36', 'Vision': '39', 'Penalties': '45', 'Composure': '67'}, 'Defending': {'Defensive awareness': '66', 'Standing tackle': '68', 'Sliding tackle': '69'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '9', 'GK Kicking': '10', 'GK Positioning': '13', 'GK Reflexes': '11'}}"
joe-whitworth,"{'Attacking': {'Crossing': '13', 'Finishing': '8', 'Heading accuracy': '12', 'Short passing': '25', 'Volleys': '5'}, 'Skills': {'Dribbling': '9', 'Curve': '13', 'FK Accuracy': '14', 'Long passing': '19', 'Ball control': '10'}, 'Movement': {'Acceleration': '20', 'Sprint speed': '29', 'Agility': '32', 'Reactions': '56', 'Balance': '45'}, 'Power': {'Shot power': '42', 'Jumping': '45', 'Stamina': '17', 'Strength': '54', 'Long shots': '8'}, 'Mentality': {'Aggression': '22', 'Interceptions': '14', 'Att. Position': '4', 'Vision': '25', 'Penalties': '18', 'Composure': '37'}, 'Defending': {'Defensive awareness': '6', 'Standing tackle': '11', 'Sliding tackle': '10'}, 'Goalkeeping': {'GK Diving': '58', 'GK Handling': '57', 'GK Kicking': '56', 'GK Positioning': '49', 'GK Reflexes': '61'}}"
jack-wells-morrison,"{'Attacking': {'Crossing': '47', 'Finishing': '38', 'Heading accuracy': '57', 'Short passing': '62', 'Volleys': '48'}, 'Skills': {'Dribbling': '58', 'Curve': '50', 'FK Accuracy': '49', 'Long passing': '65', 'Ball control': '59'}, 'Movement': {'Acceleration': '61', 'Sprint speed': '48', 'Agility': '56', 'Reactions': '57', 'Balance': '66'}, 'Power': {'Shot power': '64', 'Jumping': '64', 'Stamina': '56', 'Strength': '63', 'Long shots': '48'}, 'Mentality': {'Aggression': '64', 'Interceptions': '49', 'Att. Position': '61', 'Vision': '52', 'Penalties': '53', 'Composure': '48'}, 'Defending': {'Defensive awareness': '50', 'Standing tackle': '52', 'Sliding tackle': '61'}, 'Goalkeeping': {'GK Diving': '9', 'GK Handling': '7', 'GK Kicking': '8', 'GK Positioning': '12', 'GK Reflexes': '12'}}"
sean-grehan,"{'Attacking': {'Crossing': '25', 'Finishing': '19', 'Heading accuracy': '55', 'Short passing': '45', 'Volleys': '26'}, 'Skills': {'Dribbling': '45', 'Curve': '27', 'FK Accuracy': '22', 'Long passing': '38', 'Ball control': '41'}, 'Movement': {'Acceleration': '56', 'Sprint speed': '57', 'Agility': '54', 'Reactions': '52', 'Balance': '51'}, 'Power': {'Shot power': '38', 'Jumping': '62', 'Stamina': '53', 'Strength': '65', 'Long shots': '16'}, 'Mentality': {'Aggression': '56', 'Interceptions': '56', 'Att. Position': '29', 'Vision': '45', 'Penalties': '36', 'Composure': '53'}, 'Defending': {'Defensive awareness': '57', 'Standing tackle': '56', 'Sliding tackle': '53'}, 'Goalkeeping': {'GK Diving': '8', 'GK Handling': '8', 'GK Kicking': '7', 'GK Positioning': '11', 'GK Reflexes': '10'}}"
remi-matthews,"{'Attacking': {'Crossing': '11', 'Finishing': '15', 'Heading accuracy': '15', 'Short passing': '35', 'Volleys': '16'}, 'Skills': {'Dribbling': '22', 'Curve': '14', 'FK Accuracy': '19', 'Long passing': '39', 'Ball control': '27'}, 'Movement': {'Acceleration': '44', 'Sprint speed': '47', 'Agility': '49', 'Reactions': '58', 'Balance': '39'}, 'Power': {'Shot power': '47', 'Jumping': '62', 'Stamina': '29', 'Strength': '66', 'Long shots': '20'}, 'Mentality': {'Aggression': '24', 'Interceptions': '15', 'Att. Position': '7', 'Vision': '39', 'Penalties': '22', 'Composure': '34'}, 'Defending': {'Defensive awareness': '12', 'Standing tackle': '15', 'Sliding tackle': '17'}, 'Goalkeeping': {'GK Diving': '65', 'GK Handling': '62', 'GK Kicking': '63', 'GK Positioning': '63', 'GK Reflexes': '64'}}"
victor-akinwale,"{'Attacking': {'Crossing': '39', 'Finishing': '61', 'Heading accuracy': '55', 'Short passing': '48', 'Volleys': '48'}, 'Skills': {'Dribbling': '58', 'Curve': '49', 'FK Accuracy': '38', 'Long passing': '34', 'Ball control': '60'}, 'Movement': {'Acceleration': '69', 'Sprint speed': '62', 'Agility': '59', 'Reactions': '55', 'Balance': '78'}, 'Power': {'Shot power': '61', 'Jumping': '47', 'Stamina': '50', 'Strength': '34', 'Long shots': '57'}, 'Mentality': {'Aggression': '35', 'Interceptions': '17', 'Att. Position': '50', 'Vision': '53', 'Penalties': '77', 'Composure': '55'}, 'Defending': {'Defensive awareness': '19', 'Standing tackle': '14', 'Sliding tackle': '17'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '10', 'GK Kicking': '8', 'GK Positioning': '8', 'GK Reflexes': '13'}}"
ademola-ola-adebomi,"{'Attacking': {'Crossing': '42', 'Finishing': '67', 'Heading accuracy': '66', 'Short passing': '54', 'Volleys': '59'}, 'Skills': {'Dribbling': '58', 'Curve': '39', 'FK Accuracy': '42', 'Long passing': '39', 'Ball control': '61'}, 'Movement': {'Acceleration': '63', 'Sprint speed': '59', 'Agility': '50', 'Reactions': '54', 'Balance': '56'}, 'Power': {'Shot power': '63', 'Jumping': '73', 'Stamina': '55', 'Strength': '72', 'Long shots': '55'}, 'Mentality': {'Aggression': '60', 'Interceptions': '20', 'Att. Position': '64', 'Vision': '47', 'Penalties': '60', 'Composure': '52'}, 'Defending': {'Defensive awareness': '39', 'Standing tackle': '29', 'Sliding tackle': '34'}, 'Goalkeeping': {'GK Diving': '11', 'GK Handling': '15', 'GK Kicking': '13', 'GK Positioning': '12', 'GK Reflexes': '6'}}"
david-ozoh,"{'Attacking': {'Crossing': '49', 'Finishing': '43', 'Heading accuracy': '50', 'Short passing': '56', 'Volleys': '40'}, 'Skills': {'Dribbling': '59', 'Curve': '49', 'FK Accuracy': '41', 'Long passing': '55', 'Ball control': '55'}, 'Movement': {'Acceleration': '65', 'Sprint speed': '69', 'Agility': '69', 'Reactions': '56', 'Balance': '67'}, 'Power': {'Shot power': '55', 'Jumping': '60', 'Stamina': '58', 'Strength': '62', 'Long shots': '52'}, 'Mentality': {'Aggression': '64', 'Interceptions': '54', 'Att. Position': '58', 'Vision': '53', 'Penalties': '50', 'Composure': '55'}, 'Defending': {'Defensive awareness': '52', 'Standing tackle': '53', 'Sliding tackle': '52'}, 'Goalkeeping': {'GK Diving': '12', 'GK Handling': '8', 'GK Kicking': '11', 'GK Positioning': '10', 'GK Reflexes': '15'}}"
